"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Well, actually I'm going to defer to Mike on that one.","female","meanwhite",92.947,"WWE","5-Aug-08","Q2"
"mike sileck","Mike","mike sileck","World Wrestling Entertainment Inc.","COO"," Richard, what we are seeing- - if I think I understand your question, is we are kind of going against the trend and the market for our services is increasing in a time of economic weakness. Yes, that- - that trend is one that has differentiated our brand over the years. And as we've said in past sort of recessionary times, this brand has held up very strong. We are more sensitive sort of to the popularity of our superstars and the popularity of our on-going story lines. That's more important over the long term than the economic sort of ups and downs. That said, we are very- - we're keeping a very close eye on that trend. And I will say one thing, we are starting to see is some weakness in the United Kingdom. We talk a lot about what's going on here in the United States. We are starting to see some slowdown in the United Kingdom. Not anything of any severity, but we are being aware of that. Hopefully that answers your question.","male","meanwhite",81.55,"WWE","5-Aug-08","Q2"
"richard ingrassia","Richard","richard ingrassia","Roth Capital","Analyst"," It does. Thanks. And I'll stay with you, if that's okay, for a few more questions. And then one for George. Can you say a little more about the website launches and redesign? Not so much the physical changes, if you will, but how those changes might give you more variety and revenue units, for example, more sponsorships and beyond display advertising alone.","male","meanwhite",93.697,"WWE","5-Aug-08","Q2"
"mike sileck","Mike","mike sileck","World Wrestling Entertainment Inc.","COO"," Absolutely. Really two things going on simultaneously. One is, as we've noted, we've launched what we are terming our WWEFanNation, which is really a community site to attract interest from all things wrestling. As we had stated before, we noticed that fans were going elsewhere to sort of get rumors and other news related to the world of wrestling. We want to capture all of that interest and all those eyeballs. And there will be requisite increase in traffic as a result of it, which will allow more ad impressions to be had. Beyond that, however, we are working continuously to make more compelling video on the site. We've upgraded and will upgrade our video player to make the viewing of video on the site more compelling and also to increase the ability to insert ads in that experience. So, we hope to improve that overall viewing experience with this revamping of the site. I'll tell you, if you look at the site today from where it was six months ago- - and for those of you that haven't done it, I urge you to please do so- - it's a vastly improved site. And we've been able to accomplish that while doing day-to-day business, sort of on an ongoing basis. So, it's a combination of increased community attributes, while also embedding a longer form and more video content. We believe that will provide just more overall ad impressions, which should drive revenues. But also we are working very hard to enhance our sponsorship opportunities around the site. One thing I'll call out was we did a Slim Jim promotion here within the last few weeks where there was a significant ad buy that we were able to reap, and that was a combination of assets on the website and also some integrations into our television shows. So, that's one example and one model, if you will, that we want to do more of. There's high margins in those sort of deals and we just- - we are improving our competency of delivering those sort of promotions.","male","meanwhite",81.55,"WWE","5-Aug-08","Q2"
"richard ingrassia","Richard","richard ingrassia","Roth Capital","Analyst"," Great. Thanks, Michael. And on broadcast, I know you don't give specific figures, but maybe in order of magnitude or some sense of the upside in the MyNetworkTV contract that begins this fall versus the old CW deal?","male","meanwhite",93.697,"WWE","5-Aug-08","Q2"
"mike sileck","Mike","mike sileck","World Wrestling Entertainment Inc.","COO"," Yes, I mean, I won't give specifics, but on an annual basis it's millions of dollars incremental. And that drops pretty much to the bottom line.","male","meanwhite",81.55,"WWE","5-Aug-08","Q2"
"richard ingrassia","Richard","richard ingrassia","Roth Capital","Analyst"," Okay. Finally, then- - thanks, Michael. And for George, can you say a little more about cash inflows and outflows in the quarter? How much went into production assets? How much into HD enhancements? And can you detail a little bit more of the additional CapEx you just cited there over the next couple of years?","male","meanwhite",93.697,"WWE","5-Aug-08","Q2"
"george barrios","George","george barrios","World Wrestling Entertainment Inc.","CFO"," Sure. Let me take the first part of your question. The quarter free cash versus last year was- - there was a $40 million difference. Roughly half of it, or about $18 million, was for our film production. About $5 million was CapEx, primarily on high def. The rest was a balance of AR and tax payments. So, we had a settlement with the State of Connecticut in the quarter, around $6 million. And then our AR in the quarter, combination of the trailing 12 months revenue being higher than in the previous year, as well as the heavy mix of international revenue, which tends to be slower paying. Those are the components of that free cash flow variance. Regarding the second question, which was the media center expansion, we have previously talked about it being a project between the range of $65 million and $75 million. We've increased that up to $100 million. And essentially, it's been the progression of our planning efforts around the project and the big drivers were material costs, which are roughly about 40% of the increase. The remainder were what I describe as deeper planning- - zoning requirements being a big driver of that. The way, because of it being a 24-7 facility, the kind of phasing of the project and what that means in terms of the need for additional space and so on to accommodate folks as we need to move them around, be able to do the build out. Those are the three primary drivers of the increase.","male","meanHispanic",89.54,"WWE","5-Aug-08","Q2"
"richard ingrassia","Richard","richard ingrassia","Roth Capital","Analyst"," Okay. Thank you.","male","meanwhite",93.697,"WWE","5-Aug-08","Q2"
"mike sileck","Mike","mike sileck","World Wrestling Entertainment Inc.","COO"," Yes.","male","meanwhite",81.55,"WWE","5-Aug-08","Q2"
"operator","Operator","NA NA",NA,NA," Our next question comes from Arvind Bhatia with Sterne Agee.",NA,NA,NA,"WWE","5-Aug-08","Q2"
"arvind bhatia","Arvind","arvind bhatia","Sterne Agee","Analyst"," Thank you. Good morning.","male","meanAPI",80.5015,"WWE","5-Aug-08","Q2"
"mike sileck","Mike","mike sileck","World Wrestling Entertainment Inc.","COO"," Good morning.","male","meanwhite",81.55,"WWE","5-Aug-08","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Morning.","female","meanwhite",92.947,"WWE","5-Aug-08","Q2"
"arvind bhatia","Arvind","arvind bhatia","Sterne Agee","Analyst"," The first question is on the film side of the business. Wonder if you could provide some color on how to think about it for the rest of the year. Should we look at the second quarter as a kind of a guide for the balance of the year? And then, of the films that are in development right now, the impact of those, should we be thinking '09 or 2010? That's my first question on the film side. And then, on the SG&amp;A, I think, George, last quarter you guys were talking about first quarter, the $32 million run rate and sort of we had to think about the rest of the year. When we exclude the one-time $3.5 million, we are a little bit above that. Should we then look at that as a guide for the rest of the year for SG&amp;A trends? Or, can you help us get some more color there?","male","meanAPI",80.5015,"WWE","5-Aug-08","Q2"
"george barrios","George","george barrios","World Wrestling Entertainment Inc.","CFO"," Let me take your first question. On the film side, essentially we've got three things driving our film spend in the second half -- one, theatrical, a direct-to-video, and then the post-production on both Behind Enemy Lines - Columbia and 12 Rounds. If we keep to the current schedule that we have around all those three, the spend in the second half of the year will be somewhere between $15 million and $20 million. If the schedule gets pushed a little, some of that will get pushed into the first quarter of next year. Regarding the SG&amp;A question, the trend- - your reference- - or the question in answer to your reference in the first quarter on the $33 million, we still think that's the steady state run rate. We had two things essentially in the quarter from a comparability. We had the non-cash, McMahon's Millions, and then we also had about $1 million in legal settlements last year that, when you comp it, you've got to pull that out of the comp. So, X both of those we're around that $33 million run rate.","male","meanHispanic",89.54,"WWE","5-Aug-08","Q2"
"arvind bhatia","Arvind","arvind bhatia","Sterne Agee","Analyst"," Okay. And what about the revenue side of the film business? How should we think about 2009? Is that going to look like 2007? Or, the revenue contribution comes later?","male","meanAPI",80.5015,"WWE","5-Aug-08","Q2"
"george barrios","George","george barrios","World Wrestling Entertainment Inc.","CFO"," Yes. It will come later. There's essentially been a little bit of a lull or a dip in our production schedule, so we've got nothing that was distributed this year. So, we think that year over year that there'll be a little bit of a dip there.","male","meanHispanic",89.54,"WWE","5-Aug-08","Q2"
"arvind bhatia","Arvind","arvind bhatia","Sterne Agee","Analyst"," Great. Thank you, guys.","male","meanAPI",80.5015,"WWE","5-Aug-08","Q2"
"operator","Operator","NA NA",NA,NA," Our next question comes from Jamie Clement with Sidoti. Please go ahead.",NA,NA,NA,"WWE","5-Aug-08","Q2"
"jamie clement","Jamie","jamie clement","Sidoti and Company","Analyst"," Good morning, Linda. Good morning, gentlemen.","female","meanwhite",87.8735,"WWE","5-Aug-08","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Morning.","female","meanwhite",92.947,"WWE","5-Aug-08","Q2"
"mike sileck","Mike","mike sileck","World Wrestling Entertainment Inc.","COO"," Morning.","male","meanwhite",81.55,"WWE","5-Aug-08","Q2"
"jamie clement","Jamie","jamie clement","Sidoti and Company","Analyst"," Linda, let me ask you a question. You know, it seems like every international tour you do works out great. And obviously you have more infrastructure out there internationally this year than you had in prior years. From a logistical perspective, I mean, is there an opportunity down the road to maybe launch an additional brand so that you can actually do more shows out there? I mean, can you give us a sense of what your thinking is on that right now?","female","meanwhite",87.8735,"WWE","5-Aug-08","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," It is a plan down the road. I can't give you an exact time frame on that. I don't know if it's launching an additional brand or whether or not it will entail expansion of the brands that we have here to include local talent and/or superstars in those areas that we produce television locally, as opposed to more of our export product that we have at this particular time. But, clearly, that is an area of growth that we are looking at in our international development. But I think there are just more and more opportunities, as we have these developing and emerging markets, to continue the formula and the plan that we have now, because that's working very successfully. We we are having more promotional tours, if you will, sending our superstars, like almost as advance men and women, prior to our events and creating a lot more local interest. So, I think that is really helping the scope of the growth internationally. We have increased the number of international events that we have this year, not by much, because it is a supply and demand issue. And I think that really gets to your question of could there be greater supply, if we launch another brand? And I think that in the future, we will be able to expand, not only our television production outside the United States, getting sponsorships, partners, et cetera, but also having more tours. But it's not in the next two to three years that we see that.","female","meanwhite",92.947,"WWE","5-Aug-08","Q2"
"jamie clement","Jamie","jamie clement","Sidoti and Company","Analyst"," Okay. But, Linda, from your perspective, I mean, you think the demand's there, right? I mean, from where I sit, it seems like you basically- - you're essentially batting a thousand every time you leave North America. I just want to make sure that that's the right way to think about this.","female","meanwhite",87.8735,"WWE","5-Aug-08","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," The demand is clearly there. I think partially- - not partially, but in great part to the way we manage that touring. We're careful not to burn out particular markets. We're careful not to go back to them too often.","female","meanwhite",92.947,"WWE","5-Aug-08","Q2"
"jamie clement","Jamie","jamie clement","Sidoti and Company","Analyst"," Okay.","female","meanwhite",87.8735,"WWE","5-Aug-08","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," They play different sized buildings, different cities, and we really manage those tours very tightly. So, I think it's a credit to our touring and marketing group of how all of those events are spread out around the globe at this particular point. I mean, we see how successful the European tour was. We're doing that again later in the year, but again it's very, very measured and very calculated. So, we really keep a strong pulse on that marketplace. So, it's a really, really good business, as long as we manage it well, continue the interest there, have our superstars make their appearances and their presence and don't burn it out. And I think we're doing that in a very successful way.","female","meanwhite",92.947,"WWE","5-Aug-08","Q2"
"jamie clement","Jamie","jamie clement","Sidoti and Company","Analyst"," Thanks a lot for the extra color. I appreciate it.","female","meanwhite",87.8735,"WWE","5-Aug-08","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," You're welcome.","female","meanwhite",92.947,"WWE","5-Aug-08","Q2"
"operator","Operator","NA NA",NA,NA," Our next question comes from Alan Gould with Natixis. Please go ahead.",NA,NA,NA,"WWE","5-Aug-08","Q2"
"alan gould","Alan","alan gould","Natixis BleichroederInc.","Analyst"," Good morning. Thank you. I've got a few questions. First, George, can you give us a handle- - what do you think CapEx is going to look like in the second half of '08? Or are we pretty much done with the upgrade for high def?","male","meanwhite",89.6305,"WWE","5-Aug-08","Q2"
"george barrios","George","george barrios","World Wrestling Entertainment Inc.","CFO"," Yes, pretty much done. We have a little bit more work to do there. The building won't start until into the next quarter, so we're looking in the $3 million to $5 million range.","male","meanHispanic",89.54,"WWE","5-Aug-08","Q2"
"alan gould","Alan","alan gould","Natixis BleichroederInc.","Analyst"," $3 million to $5 million for the balance of- - for 08 in CapEx.","male","meanwhite",89.6305,"WWE","5-Aug-08","Q2"
"george barrios","George","george barrios","World Wrestling Entertainment Inc.","CFO"," Yes.","male","meanHispanic",89.54,"WWE","5-Aug-08","Q2"
"alan gould","Alan","alan gould","Natixis BleichroederInc.","Analyst"," Okay. Then, Linda, the cost cutting. I mean, the revenue line's been terrific. You're talking about cutting the costs. I'm just wondering where specifically, because you are spending money for good reasons on international, for digital. You're increasing the film side. Where is the cost cutting going to come from? And can you quantify how much it's going to be?","male","meanwhite",89.6305,"WWE","5-Aug-08","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Well, I don't think we're prepared today and I'll let George speak to that, to give you an exact number. But, slowing our headcount costs, et cetera, that we're looking at going forward, we don't want to impact negatively the good growth that we have and that's a careful balance. George, you want to add?","female","meanwhite",92.947,"WWE","5-Aug-08","Q2"
"george barrios","George","george barrios","World Wrestling Entertainment Inc.","CFO"," I'm not sure I could add much to that, Linda. I think you hit on it.","male","meanHispanic",89.54,"WWE","5-Aug-08","Q2"
"alan gould","Alan","alan gould","Natixis BleichroederInc.","Analyst"," Okay.","male","meanwhite",89.6305,"WWE","5-Aug-08","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," It's clearly there and we will- - those opportunities that are there for us to do, we clearly will do those. It's not where we want to be right now.","female","meanwhite",92.947,"WWE","5-Aug-08","Q2"
"george barrios","George","george barrios","World Wrestling Entertainment Inc.","CFO"," And the other thing I'd just point out, Alan, is that it's not a one quarter exercise. It's really taking a look at our overall cost structure, across the totality of our businesses, and figuring out how to develop better margins over the longer term. And that's really where we're going to put our energies. It's not a one quarter sort of fix, okay?","male","meanHispanic",89.54,"WWE","5-Aug-08","Q2"
"alan gould","Alan","alan gould","Natixis BleichroederInc.","Analyst"," Okay. George, can you give us some idea of what you think-- you've spent, what, $13 million so far on film costs this year and you're going to spend another 15 to 20. So, call it 25 to 30 this year. Is that going to be an ongoing amount that you'll be investing in films each year under the current plan?","male","meanwhite",89.6305,"WWE","5-Aug-08","Q2"
"george barrios","George","george barrios","World Wrestling Entertainment Inc.","CFO"," Alan, one of the things we're working on right now is both the overarching creative strategy for WWE Studios. As you know, that was just rebranded. And along with that kind of a business model to support that. So, the question you asked we'll be answering here in the next quarter or two.","male","meanHispanic",89.54,"WWE","5-Aug-08","Q2"
"alan gould","Alan","alan gould","Natixis BleichroederInc.","Analyst"," Okay. My last question, can you give us some update on the litigation with Jakks and THQ. I saw they recently filed something in Connecticut as well.","male","meanwhite",89.6305,"WWE","5-Aug-08","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," What's happening now is actually that the legal process is speeding up somewhat, although, God knows, I've said many times before, it's been very, very slow. But we have now increased legal costs, because all the discovery now has kicked into gear. The judge has ruled a great deal of the discovery going forward. So, there is movement. That is why we do have some increased legal costs. We're hoping that movement is going to continue at a much more rapid pace at this particular time.","female","meanwhite",92.947,"WWE","5-Aug-08","Q2"
"alan gould","Alan","alan gould","Natixis BleichroederInc.","Analyst"," When do you think we'll have some final resolution on this case? I know it's been dragging on for years.","male","meanwhite",89.6305,"WWE","5-Aug-08","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Well, our court date right now, believe it or not, is scheduled in 2010, which has been moved back, because of a request by the Jakks THQ group. But we're going to move forward with our discovery process and we'll see how that pans out.","female","meanwhite",92.947,"WWE","5-Aug-08","Q2"
