"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"mike silek","Mike","mike silek","World Wrestling Entertainment Inc.","Chief Fiancial Operator"," What we hope to do is to provide investors what we feel would be attainable, multi-year growth rates, both top and bottom line, and those would hopefully guide the investment community as to what the long-term potential of the assets are. And we will not be giving specific near-term guidance in the future.","male","meanwhite",81.55,"WWE","13-Feb-07","Q3"
"mike kelman","Mike","mike kelman","Susquehana Financial Group","Analyst"," Great. One last question, can talk a little bit more about the buildout of your online sales force and how that's progressing and whether are you starting to see some traction with the advertising community yet?","male","meanwhite",81.55,"WWE","13-Feb-07","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO, Director"," We are very pleased with the buildout. We have now structured under a seasoned executive and online sales. We have increased our sales force from four to 12 people. We now have representation in New York, Chicago, and Los Angeles. We have four people on the support staff. So we feel really good about the group that we have. And we still have about five open positions that we're looking to strategically add to the sales force. So we are bringing in new advertisers and we think we are now geared to fully employment that sales initiative. That's been one of my -- It's really been a pet peeve of mine over the last call, that we didn't have the sales force in place and I think we made great strides over the last couple of months to shore that up and to put in the sales force that's going to deliver results for us.","female","meanwhite",92.947,"WWE","13-Feb-07","Q3"
"mike kelman","Mike","mike kelman","Susquehana Financial Group","Analyst"," Thanks, very much.","male","meanwhite",81.55,"WWE","13-Feb-07","Q3"
"operator","Operator","NA NA",NA,NA," Thank you. We'll take our next question from Alan Gould with Bleichroeder. Please, go ahead.",NA,NA,NA,"WWE","13-Feb-07","Q3"
"alan gould","Alan","alan gould","Natexis BleichroederInc.","Analyst"," Hi, yes. Thank you. I've got a number of questions here. First, Linda can you tell us some sense on if you've seeing any competition from the Ultimate Fighting Championship International Fight League. I mean, I know your North America attendance seems to be doing well, so I'm not really seeing it, but I get that question a lot? Second, if you can give us any update on the Jacks THQ suit because Shenker pleaded. And then third, can you give us your thoughts on public sector, if you would think of doing more direct videos in the future as opposed to video films.","male","meanwhite",89.6305,"WWE","13-Feb-07","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO, Director"," On the Martial Arts group, the Ultimate Fighting Championship, there that's a group that's growing. They happen to have a good product and they have good presentation on Spike. As I've mentioned before, it is a real sport with competitions that we think is kind of stepped in to replace, not totally replace, but it takes the place for fight fans. It is -- we do see some similarities in demographics for people who watch us and MMA Our live events do continue to grow, as you mentioned, which is key to us because the live events attendee is the person who has watched television, and is really mostly our diehard fans reaching into their pocket to go to a live event to buy our merchandise. So, we think those are all very good indicators. Is there, some relative effect on Pay-per-view? I really don't think so. Maybe one or two. I think, MMA's business is growing in Pay PerView, just as boxing did, but I'm not really seeing a degradation in our business as a result of Ultimate Fighting Championship. And I'm glad to see them doing well. Relative to THQ, the suit is progressing at slower than we would like pace, but we can't control the judicial system. Stanley Shenker, who was the agent for us and licensing business did plead last month guilty to giving kickbacks to our former employee, Jim Bell. Which we think certainly is convincing evidence along the lines that we've been presenting that there was certain issues to be looked at as we laid out in our public disclosures before. The case is moving clearly much slower than we would like to see. But I think these are the pieces that are coming to the place that do prove our point. In the meantime as I've said before, we are proceeding with both THQ and Jacks under our contractual agreement to do business together. And that business on an ongoing basis is good. You know, in our video games we've shipped about a million more games this year than we did for the same period last year. The timing issue comes into play. With the xbox 360 and Playstation 2, I think we have a good opportunity there. The business is good. Unfortunately, we just have this baggage hanging around relative to the lawsuit. Then I think your third question was relative to production with films. We are definitely looking at producing direct to home video. You know, we are talking to different studios and distributors about that. But we are pretty much maintaining our schedule of one to two films a year, potentially two to four direct to video productions on an annual basis. But I think we are right on track with our philosophically in the business development in films. So we are good to go on that.","female","meanwhite",92.947,"WWE","13-Feb-07","Q3"
"alan gould","Alan","alan gould","Natexis BleichroederInc.","Analyst"," Can I follow up, when you say one to two films per year, is there anything green-lit past condemned or are you continuing to do more live action past condemned?","male","meanwhite",89.6305,"WWE","13-Feb-07","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO, Director"," We have projects in development. We've not green lit a shooting date. We're doing some due diligence and site surveys in other areas for another production. But again, we have not -- we don't have a definitive distribution deal. As you know, that's our criteria of getting our distribution in place before we commit dollars to production. But we are on pace to do those -- to do another film. As I've said we have one in production. We have two or three other scripts that have been submitted. They are live action. And we're excited about them.","female","meanwhite",92.947,"WWE","13-Feb-07","Q3"
"alan gould","Alan","alan gould","Natexis BleichroederInc.","Analyst"," Okay. Thank you very much.","male","meanwhite",89.6305,"WWE","13-Feb-07","Q3"
"operator","Operator","NA NA",NA,NA," Thank you. We'll take our next question from James Clement from Sidoti. Go ahead, please.",NA,NA,NA,"WWE","13-Feb-07","Q3"
"james clement","James","james clement","Sidoti","Analyst"," Good morning. Question for Michael. Michael, with the changing of the fiscal year end, was there any costs that hit you, let's say in the last 60 days that might normally have hit you in the April quarter in years past?","male","meanwhite",87.648,"WWE","13-Feb-07","Q3"
"mike silek","Mike","mike silek","World Wrestling Entertainment Inc.","Chief Fiancial Operator"," Well, part of the cost of sort of transitioning to the new calendar year was that we basically had to do two audits in a less than 24-month period. So, it was sort of condensed. We absorbed those costs throughout this transition period. Going forward, Jamie, those costs are $1 million, $2 million, whatever it is, Is something that will now we will only incur of course on an annual basis.","male","meanwhite",81.55,"WWE","13-Feb-07","Q3"
"james clement","James","james clement","Sidoti","Analyst"," Okay. From like a management bonus perspective or anything like that, I mean, was that pushed forward this year as a result of the change in the fiscal year?","male","meanwhite",87.648,"WWE","13-Feb-07","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO, Director"," The bonuses, we moved everyone to a calendar year end. And for this short period, we're doing pro rata bonuses for that shortened period.","female","meanwhite",92.947,"WWE","13-Feb-07","Q3"
"james clement","James","james clement","Sidoti","Analyst"," Okay. Very good. And Linda, if I can ask one more question, are we to assume that -- I believe you have Steve Austin under a three-picture deal. Correct me if I'm wrong. Would it be fair to assume that you might be looking at doing another ""Stone cold Steve Austin"" movie sooner rather than later? Would that be something that is under consideration?","male","meanwhite",87.648,"WWE","13-Feb-07","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO, Director"," It is. One of the scripts we're reviewing now, it is being read also by Steve. And, you know, we think that that's definitely a potential. And we think he's going to have good star power. I'm very excited, as we looked at ""The condemned"" already, I think it's going to be -- it's a different movie. I think, not only to Steve Austin fans, but to movie goers in general, they're going to be very impressed with his star power.","female","meanwhite",92.947,"WWE","13-Feb-07","Q3"
"james clement","James","james clement","Sidoti","Analyst"," It's just another follow-up. Is his character in ""The condemned"" one that you think is sort of franchisable going forward, or is it likely that any future movies starring him he would just play another character?","male","meanwhite",87.648,"WWE","13-Feb-07","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO, Director"," The second movie that's coming out is not a franchise of a character. But it is the typical Steve Austin, if you will, persona. He's a rough and tough, no-nonsense guy, but he does have a heart. He's very honorable. But he's clearly an action/adventure star. And that's how he's best cast. And we want to put him in those productions that will deliver the best results in box office and for our home video.","female","meanwhite",92.947,"WWE","13-Feb-07","Q3"
"james clement","James","james clement","Sidoti","Analyst"," Okay. Thanks very much for your time.","male","meanwhite",87.648,"WWE","13-Feb-07","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO, Director"," Thank you.","female","meanwhite",92.947,"WWE","13-Feb-07","Q3"
"operator","Operator","NA NA",NA,NA," Once again, if you would like to ask a question, please press the star and one on your touch-tone phone. We'll take our next question from Meredith Fisher with Jefferies. Go ahead, please.",NA,NA,NA,"WWE","13-Feb-07","Q3"
"meradith fisher","Meradith","meradith fisher","Jefferies","Analyst"," Hi, thanks. Good morning. Just a couple of questions. A followup to the Genius Products deal. Can you tell us if there is a co-production or co-financing agreement as parts of that deal. And then secondly, just going back to the international markets expansion for a second. If you can comment on your thoughts on any potential new markets that you'd be considering entering near term? Thanks very much.","female","meanwhite",82.58,"WWE","13-Feb-07","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO, Director"," My recollection is that -- is I think -- Mike correct me if I'm wrong, the Genius sale at this particular point does not have a co-production component. It is the straight distribution deal. However, we have been in conversations with Genius for other productions going forward that we might do co-production financing, but that is not part of the deal that we have with them. Certainly, the Weinsteins have good experience in both the DVDs and theatrical release business. We have good conversations with them, and appreciate their input and their counsel with us. There are other projects that we'll pursue but nothing test tentative at this point.","female","meanwhite",92.947,"WWE","13-Feb-07","Q3"
"meradith fisher","Meradith","meradith fisher","Jefferies","Analyst"," Okay. Thanks. And then you had a questions--","female","meanwhite",82.58,"WWE","13-Feb-07","Q3"
"mike silek","Mike","mike silek","World Wrestling Entertainment Inc.","Chief Fiancial Operator"," Relative to the international markets, we're going to open -- of the nine incremental events that we will play this coming year, all but seven or eight of them are too new and open markets including Panama and Mexico and others. So we hope to continue to open those new markets kind of as we move forward.","male","meanwhite",81.55,"WWE","13-Feb-07","Q3"
"meradith fisher","Meradith","meradith fisher","Jefferies","Analyst"," Going forward, are you looking to do more sort of in Latin America or Asia? Can you comment, or Eastern Europe, can you comment specifically on which region you're interested in.","female","meanwhite",82.58,"WWE","13-Feb-07","Q3"
"mike silek","Mike","mike silek","World Wrestling Entertainment Inc.","Chief Fiancial Operator"," Yes, we're definitely looking at Asia, particularly in China and other parts of Asia. And we also have -- that's a high priority for us. And we're also looking at sort of far Eastern Europe and into Russia.","male","meanwhite",81.55,"WWE","13-Feb-07","Q3"
"meradith fisher","Meradith","meradith fisher","Jefferies","Analyst"," Okay. Thank you very much.","female","meanwhite",82.58,"WWE","13-Feb-07","Q3"
"mike silek","Mike","mike silek","World Wrestling Entertainment Inc.","Chief Fiancial Operator"," Okay.","male","meanwhite",81.55,"WWE","13-Feb-07","Q3"
"operator","Operator","NA NA",NA,NA," We appear to have no further questions at this time.",NA,NA,NA,"WWE","13-Feb-07","Q3"
"michael weitz","Michael","michael weitz","World Wrestling Entertainment Inc.","VP, IR and Financial Planning"," Thanks, everyone. We appreciate you listening to the call today. If you have any questions, please do not hesitate to contact me, Michael Weitz at 343-326-2342. Thank you.","male","meanwhite",94.363,"WWE","13-Feb-07","Q3"
"operator","Operator","NA NA",NA,NA," This concludes today's teleconference. Thank you for your participation. You may now disconnect at any time.",NA,NA,NA,"WWE","13-Feb-07","Q3"
