"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"michael kelman","Michael","michael kelman","Susquehanna Financial Group","Analyst"," Great. And I have one question for Linda. With regards to the international growth strategy. Particularly in light of adding ECW as a third brand. What territories specifically do you expect to see the most growth out of in the near to medium term? And maybe you can also talk about what revenue opportunities you see as the most compelling in some of the newer merger territories that you recently entered. Meaning, is your greatest opportunity in live events revenue or branded merchandise, home video, the Internet, or some combination of all of those?","male","meanwhite",94.363,"WWE","13-Jun-06","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Let me take the second part of that question, first. I think the opportunity for revenue in those areas is a combination, just as it's been not only in our domestic marketplace, but in those international territories which we've already developed. It really flow through that, television distribution comes first, followed typically by live events, which brings your product to the grass roots level. People can touch and feel who you are and what you're about. Followed really then by the development of the licensed products and the distribution then of our home video, et cetera into those marketplaces. So that's traditionally the formula that we follow. The new territory, for instance, Italy while it's not brand new at this point and we had really great success there last year, it's still an incredibly strong marketplace for us and is continuing to grow. The new markets like Thailand, the Philippines, New Zealand, they'll be a little bit of a slower growth, but as pay-per-view technology also develops in this country, and it is in New Zealand already, then we will have the opportunity not only for live events to tour there, when it makes sense on a geographical basis, but also the roll-out of our licensing products. I'm not sure how strong those markets would be. I think the Latin American markets that we've recently cleared television in offers good opportunities for that blend of all of those products across the board as you mentioned before.","female","meanwhite",92.947,"WWE","13-Jun-06","Q4"
"michael kelman","Michael","michael kelman","Susquehanna Financial Group","Analyst"," Great, thanks so much.","male","meanwhite",94.363,"WWE","13-Jun-06","Q4"
"operator","Operator","NA NA",NA,NA," Thank you. Our next question comes from the site of James Clement of Sidoti. Please go ahead.",NA,NA,NA,"WWE","13-Jun-06","Q4"
"james clement","James","james clement","Sidoti &amp; Co.","Analyst"," Good morning.","male","meanwhite",87.648,"WWE","13-Jun-06","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Hi, James.","female","meanwhite",92.947,"WWE","13-Jun-06","Q4"
"james clement","James","james clement","Sidoti &amp; Co.","Analyst"," I was wondering, could you give us the break down of pay-per-view events by quarter over the next couple of quarters just so we have that clear?","male","meanwhite",87.648,"WWE","13-Jun-06","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Well, let us just take a look here at one of our charts. If you could just hold on for one second. Yes, Mike, you go ahead.","female","meanwhite",92.947,"WWE","13-Jun-06","Q4"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","CFO"," You've got -- sorry Vengeance coming up in June, you have The Great American Bash--.","male","meanwhite",94.363,"WWE","13-Jun-06","Q4"
"james clement","James","james clement","Sidoti &amp; Co.","Analyst"," Oh, okay. I was actually just curious about sort of by quarter. How many in the July quarter, how many October, how many January?","male","meanwhite",87.648,"WWE","13-Jun-06","Q4"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","CFO"," Okay, we'll get right back to you.","male","meanwhite",94.363,"WWE","13-Jun-06","Q4"
"james clement","James","james clement","Sidoti &amp; Co.","Analyst"," Okay. And if I could just -- maybe I could ask another question and you get that Mike. In looking at your guidance, I think you acknowledge in your press release and the presentation in the prepared remarks that you're very happy with the growth that you saw this past year. Is it fair to assume that the growth you guys are looking for primarily coming from consumer and from digital. And that, from a pay-per-view and live event standpoint for the next eight months that you're not really assuming much growth there, and if you saw some it would be a pleasant surprise?","male","meanwhite",87.648,"WWE","13-Jun-06","Q4"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","CFO"," The biggest factor in that is the absence of the cable advertising.","male","meanwhite",94.363,"WWE","13-Jun-06","Q4"
"james clement","James","james clement","Sidoti &amp; Co.","Analyst"," Right.","male","meanwhite",87.648,"WWE","13-Jun-06","Q4"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","CFO"," That we have to make up. So that puts the entire kind of live and televised segment -- it challenges that entire segment.","male","meanwhite",94.363,"WWE","13-Jun-06","Q4"
"james clement","James","james clement","Sidoti &amp; Co.","Analyst"," Okay.","male","meanwhite",87.648,"WWE","13-Jun-06","Q4"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","CFO"," But generally, yes. If you look at where the growth has come, certainly from the past year or so, the consumer products division and digital have been -- the growth rates have been higher than what we've seen from some of the other segments. And we would anticipate that continuing.","male","meanwhite",94.363,"WWE","13-Jun-06","Q4"
"james clement","James","james clement","Sidoti &amp; Co.","Analyst"," Okay. Very good, thanks very much.","male","meanwhite",87.648,"WWE","13-Jun-06","Q4"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","CFO"," And then just to get back to your question, the July quarter, this upcoming quarter will have four pay-per-view events. October will have 3.","male","meanwhite",94.363,"WWE","13-Jun-06","Q4"
"james clement","James","james clement","Sidoti &amp; Co.","Analyst"," Okay.","male","meanwhite",87.648,"WWE","13-Jun-06","Q4"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","CFO"," And then actually the next quarter will have four in it.","male","meanwhite",94.363,"WWE","13-Jun-06","Q4"
"james clement","James","james clement","Sidoti &amp; Co.","Analyst"," Four. Okay. So I guess, I think you had five in July last year, so one less this coming quarter right? I think that's right.","male","meanwhite",87.648,"WWE","13-Jun-06","Q4"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","CFO"," That is correct. With the Backlash and the timing of that event.","male","meanwhite",94.363,"WWE","13-Jun-06","Q4"
"james clement","James","james clement","Sidoti &amp; Co.","Analyst"," Great. Thank you very much.","male","meanwhite",87.648,"WWE","13-Jun-06","Q4"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","CFO"," Okay.","male","meanwhite",94.363,"WWE","13-Jun-06","Q4"
"operator","Operator","NA NA",NA,NA," Thank you. Our next question comes from the site of Alan Gould of Bleichroeder. Please go ahead.",NA,NA,NA,"WWE","13-Jun-06","Q4"
"alan gould","Alan","alan gould","Natexis Bleichroeder","Analyst"," Hi, thank you. I've got a few questions. First, I see video games was where you had your biggest upside. Can you give us any update on the lawsuit against Jack specific, what might be in the 10-K?","male","meanwhite",89.6305,"WWE","13-Jun-06","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Really the update is that the process is continuing. We don't have a trial date set at this point. Clearly the wheels of justice turn slowly. And in this particular case, they seem to be grinding more slowly than clearly we would like to see, but it is proceeding, I mean there are still briefs and motions that are being filed back and forth. I think it's going to come -- those motions or whatever are going to come, I think to a close. We have oral arguments scheduled in the fall, I think in September. So hopefully we will be moving this along, but the status of the case is -- it is what it is, and the court system we don't have any control over that.","female","meanwhite",92.947,"WWE","13-Jun-06","Q4"
"alan gould","Alan","alan gould","Natexis Bleichroeder","Analyst"," Okay.","male","meanwhite",89.6305,"WWE","13-Jun-06","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," But in the meantime because you do see good numbers. As I've mentioned on other calls, we are obligated, both sides to continue to perform under the contract. And I think both sides are making a real effort to do that in spite of the issues which have driven this lawsuit. And so their business is good, which makes our business good. We're still working with them on a marketing basis. And they will move to distribute in territories that we clear. So there hasn't been any let up, if you will, into the product development or pushing forward with product. And that's pretty much the agreement that everybody realizes that we must have going forward. So that neither side is in breech, pending the outcome of the legal proceedings.","female","meanwhite",92.947,"WWE","13-Jun-06","Q4"
"alan gould","Alan","alan gould","Natexis Bleichroeder","Analyst"," Okay, and second, on the home video side, where you've had nice growth this year, should we anticipate the growth to continue or even continue rolling out more releases, I know this year you had the Anthology edition which was a pretty expensive title.","male","meanwhite",89.6305,"WWE","13-Jun-06","Q4"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","CFO"," Yes. We anticipate that momentum we have in that business to continue. Something that is quite encouraging is WrestleMania 22 was released on May 23. So that's in this first quarter here. And the initial shipments have been very encouraging. We think this could be really just a terrific performance. So it's a good start to the year, and I think the momentum that you noted will continue. And then also as you kind of work our way through the year, we have some pretty interesting compilation disks so be released. One including a Mr. McMahon themed release and we think that will be a hot seller, as well. So including -- and we also have one coming out from the Hulk. So as you look at our series of releases over the next year, we feel very good about it.","male","meanwhite",94.363,"WWE","13-Jun-06","Q4"
"alan gould","Alan","alan gould","Natexis Bleichroeder","Analyst"," Do you think 22 does better than the 255,000 for 21?","male","meanwhite",89.6305,"WWE","13-Jun-06","Q4"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","CFO"," We'll have to wait and see, but it's very encouraging at this point.","male","meanwhite",94.363,"WWE","13-Jun-06","Q4"
"alan gould","Alan","alan gould","Natexis Bleichroeder","Analyst"," Okay. And the last question. For calendar, '05, you reported $0.78 on these reclassified numbers. Your guidance for '06 looks like it's $0.67. I recognize that you do have to make up for the advertising for those 10 months of the year for USA. But are you just being consecutive given the trends we just discussed, given the trends in North American attendance. Just a little surprised at the -- for a down year, even with the loss of the advertising.","male","meanwhite",89.6305,"WWE","13-Jun-06","Q4"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","CFO"," Yes. The reality is when you do the math because we are down in this fourth quarter as that gets wrapped into the calendar 2006, that sort of brings down the entire year's numbers. We put out guidance there that we feel confident in that we'll stand behind. And as we've said repeatedly, this is a hit-driven business. We agree with you that we have the momentum on our side and we hope that that momentum will continue. And then you look at the things we're doing from a strategic initiative standpoint. I think it's very encouraging. So not the least of which is all of our digital media push that is growing very nicely. Plus ECW, which is a new initiative. You kind of roll all of that up, we felt comfortable putting out what we put out. And we hope it turns out to be conservative at this point. But we'll have to see what happens.","male","meanwhite",94.363,"WWE","13-Jun-06","Q4"
"alan gould","Alan","alan gould","Natexis Bleichroeder","Analyst"," Okay. Thank you very much.","male","meanwhite",89.6305,"WWE","13-Jun-06","Q4"
"operator","Operator","NA NA",NA,NA," Thank you. Our next question comes from the side of Dennis McAlpine of McAlpine Asset -- Associates, I'm sorry. Please go ahead.",NA,NA,NA,"WWE","13-Jun-06","Q4"
"dennis mcalpine","Dennis","dennis mcalpine","McAlpine Associates","Analyst"," That's close enough. Good morning. A couple questions. Can you talk about the ECW, what it's receiving from SCI FI and what the revenue sources for ECW will be going forward? Two, the status of The Rock, can we assume that he's basically gone at this point? And then, given the release now of See No Evil, can you tell us what your conclusion is at this point as far as going forward? Should we take it to mean that from the sound of the third film that you are going to continue more movies that you were satisfied with the results of See No Evil? And then on a minutia basis, did the -- can you talk about how much of the money from advertising and marketing, or what has typically been in there has now been moved up to the basically cost of goods sold line?","male","meanwhite",86.04,"WWE","13-Jun-06","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Mike, why don't you take the last one first, and I can -- the advertising and marketing moved up to the consumer line.","female","meanwhite",92.947,"WWE","13-Jun-06","Q4"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","CFO"," Yes, I wouldn't really characterize it as a move up. It was spent specifically -- we spent more in the fourth quarter for marketing against the WrestleMania event than we had previously. So I wouldn't really characterize it as a move up, I would view it as an incremental spend.","male","meanwhite",94.363,"WWE","13-Jun-06","Q4"
"dennis mcalpine","Dennis","dennis mcalpine","McAlpine Associates","Analyst"," We shouldn't expect to see advertising and marketing going down as a result? There's no -- what you're saying is there's no philosophical change?","male","meanwhite",86.04,"WWE","13-Jun-06","Q4"
"michael sileck","Michael","michael sileck","World Wrestling Entertainment Inc.","CFO"," That is correct.","male","meanwhite",94.363,"WWE","13-Jun-06","Q4"
"dennis mcalpine","Dennis","dennis mcalpine","McAlpine Associates","Analyst"," Okay.","male","meanwhite",86.04,"WWE","13-Jun-06","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Relative to ECW, Dennis. We are -- we do have a verbal agreement with USA Network. I would prefer not to discuss the specifics except to say, at this particular time, except to say that we do have a modest rights fee for this 12-week trial run period this summer on SCI FI network. And they've committed to the 12 weeks through the summer. I think if we provide good ratings for them that there will be a pick up in the fall, and I think we'll know that after the next few weeks. So it's a good position for us to be able to launch a new brand to have it distributed to a wide group of viewers, USA is behind this and working very closely to promote it on RAW as well as across all of the cable platforms for NBC view. So we think we're going to have a good strong showing with ECW. The other revenue sources would be exactly like they are for RAW and SmackDown. It would be merchandise, live events, pay-per-view events. We just had our pay-per-view this past Sunday which was already a scheduled pay-per-view. However, we've added one in December under the ECW brand. So that will be an additional pay-per-view for us on the ECW side. So all of the potential revenue streams including, we do have a website launched for ECW as well as having the library, which we acquired, I think a couple of years ago so the continuing monetization of that library all we think are significant for ECW. It's a good strong brand, it is a cult following that we look to increase and grow with a different, a slightly different presentation of the brand to grow it's popularity. We feel very good about the ECW launch.","female","meanwhite",92.947,"WWE","13-Jun-06","Q4"
"dennis mcalpine","Dennis","dennis mcalpine","McAlpine Associates","Analyst"," The characters that you're moving from RAW and SmackDown will stay over there permanently?","male","meanwhite",86.04,"WWE","13-Jun-06","Q4"
