"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"operator","Operator","NA NA",NA,NA," At this time I would like to take a question from Eduardo Bush from [Zimmerman Partners]. Go ahead.",NA,NA,NA,"WWE","22-Jun-04","Q4"
"eduardo bush","Eduardo","eduardo bush","Zimmerman Partners","Analyst"," There hello, guys, and congratulations on a great quarter.","male","meanHispanic",78.814,"WWE","22-Jun-04","Q4"
"phil livingston","Phil","phil livingston","World Wrestling Entertainment Inc.","CFO, Director"," Thank you.","male","meanwhite",77.1395,"WWE","22-Jun-04","Q4"
"eduardo bush","Eduardo","eduardo bush","Zimmerman Partners","Analyst"," Just a little, could you give us a little more detail in terms of how the compensation works? I think just specifically, is management compensating for beating the outlook set at the beginning of the year? Or is this kind of a rolling target, or how would that work?","male","meanHispanic",78.814,"WWE","22-Jun-04","Q4"
"phil livingston","Phil","phil livingston","World Wrestling Entertainment Inc.","CFO, Director"," We actually -- you know we gave our -- we gave this year for the first time the EBITDA target that management gets target bonuses at. And last year, you know, last year we -- we gave guidance of $40 million to $45 million. And frankly, the bonus target was $49 million, it was higher, the budget was a little bit less than that. The target is set a little higher than the budget is and you see that here in what we've told you. The budgeted EBITDA is $66 million, and the target for target payout is $68 million this year. And if we exceed the target, which we did this past year, we get higher payouts above the target. So the management is incented to deliver performance above the target. So I think -- I think that should answer your question.","male","meanwhite",77.1395,"WWE","22-Jun-04","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO, Director"," Yeah, I think just to add to that, the -- you know, the bonuses and the compensation are looked at in two ways. One, the company must achieve its goal that it set if was describing. But there is a second component to that which is a performance by the individual. And so there's a split rating for individual performance, as well as company performance, and I think that serves us very well in evaluating our management team.","female","meanwhite",92.947,"WWE","22-Jun-04","Q4"
"phil livingston","Phil","phil livingston","World Wrestling Entertainment Inc.","CFO, Director"," And I would just add on to you. I think it was an important part of what happened of the tremendous success we had this past year. Management hadn't been paid bonuses in a couple of years, hadn't achieved bonuses in a couple of years. And we set an achievable target, and we tracked it, and put up thermometers around the building. And as we progressed through the year, you know, we delivered well over that, because they saw that they were going to get rewarded for performance. So I think, you know, and one of the things I don't think many investors have picked up on in here is that the 72 million that we delivered this year has a substantial amount of bonus payment for management compared to none last year. You know, if you just normalize for that fact, we covered a lot of bonuses on top of just the core business generated even more profitability when you -- when you think about this year versus last year.","male","meanwhite",77.1395,"WWE","22-Jun-04","Q4"
"eduardo bush","Eduardo","eduardo bush","Zimmerman Partners","Analyst"," So just a quick follow-up. So now once you beat the 68 target that you have, do you get compensated also above that target, or is it just like a one-step binary kind of issue?","male","meanHispanic",78.814,"WWE","22-Jun-04","Q4"
"phil livingston","Phil","phil livingston","World Wrestling Entertainment Inc.","CFO, Director"," No, those a sliding scale above it.","male","meanwhite",77.1395,"WWE","22-Jun-04","Q4"
"eduardo bush","Eduardo","eduardo bush","Zimmerman Partners","Analyst"," Okay.","male","meanHispanic",78.814,"WWE","22-Jun-04","Q4"
"phil livingston","Phil","phil livingston","World Wrestling Entertainment Inc.","CFO, Director"," Yep.","male","meanwhite",77.1395,"WWE","22-Jun-04","Q4"
"eduardo bush","Eduardo","eduardo bush","Zimmerman Partners","Analyst"," Okay. Thank you very much.","male","meanHispanic",78.814,"WWE","22-Jun-04","Q4"
"phil livingston","Phil","phil livingston","World Wrestling Entertainment Inc.","CFO, Director"," All right thank you. Good question. Next question operator. Next question comes from James [Clinit] from Sidoti. Go ahead, please.","male","meanwhite",77.1395,"WWE","22-Jun-04","Q4"
"james clinit","James","james clinit","Sidoti","Analyst"," Morning gentlemen. Question for you I know that if the past you guys have been hesitant to discuss developments of story lines and that sort of thing. I notice that you guys lost three pretty big name superstars shortly after WrestleMania 20. And that it appears, I don't have the exact numbers, but it appears on your website on one of your growth driver publications, that it looks as if May's Pay Per View event was pretty substantially off where you were last year. First of the all, is that accurate? And second of all, I was just looking at the card of matches there is, and I assume that's a SmackDown! event, that some of the guys that were in main events kind of hadn't really been there much before. And since Pay Per View buys are such an important driver of your business, have you guys considered shifting more Pay Per View events to a mix of Raw and SmackDown! matches, that kind of think?","male","meanwhite",94.016,"WWE","22-Jun-04","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO, Director"," Actually, we still maintain, you know -- the answer is no we're not at this particular point considering more of them as a mix. We have retained four that were part of our original 12 that are the mix. And only in WrestleMania do the stars from each brand potentially complete against one another. But what we did find with the split of the brand was that our Pay Per View buys, you know, four last year. Really held on an individual brand presentation as compared to the year before when they were co-presentations. So we think we've got a good track record going to continue to grow and build the individual brands. But again, we're still testing it. And by adding one Raw and one SmackDown! this year, again we're testing to see whether or not we're going to increase total buys. If any of the buys will be cannibalized. But that's part of our testing. We are also adding the two new Pay Per View events this year will be seen in the UK. You know be they are carrying them live as Pay Per View events. So that's additional revenue that we have not had before. Not only are these new events, but they're going to be carried in the UK obviously for the first time as well. So I think all of those things bode well. But Pay Per View is something that we watch very carefully. I don't know if you happened to watch Raw last night, but one of the stars who is not on a regular basis, the Rock came back for an appearance last night. It was a lot of fun. We were in his home town of Miami, and the Rock will be in and out. Rock Lesner, one of our stars who left is working on an NFL career, and Stone Cold is busy working in the movie world you know if you keep an eye on him. So the answer to your question is we continue to drive our story lines, create those interesting story lines, building new stars on the SmackDown! story line with John Layfield Bradshaw and Eddie Guerrero. That is a budding feud, you know, for our, you know, last SmackDown! Pay Per View, and one that will continue to grow over the course of the year. These story lines do build as they gain momentum over the course of the year.","female","meanwhite",92.947,"WWE","22-Jun-04","Q4"
"james clinit","James","james clinit","Sidoti","Analyst"," Thanks very much. And congratulations.","male","meanwhite",94.016,"WWE","22-Jun-04","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO, Director"," Thank you very much.","female","meanwhite",92.947,"WWE","22-Jun-04","Q4"
"phil livingston","Phil","phil livingston","World Wrestling Entertainment Inc.","CFO, Director"," James, I want to answer your question too about Judgment Day, the first Pay Per View which we've posted on the website. And it is true that compared to last year, it's down from last year's performance. But it's important to understand that that last year's event was a Raw Pay Per View event. And this year's event was a SmackDown! Pay Per View event, which tend to deliver a lower result. So I think you've got to understand that in thinking about it as well.","male","meanwhite",77.1395,"WWE","22-Jun-04","Q4"
"james clinit","James","james clinit","Sidoti","Analyst"," If I could ask a follow-up question to that. Is there a similar event in the next couple of months that was a SmackDown! event last year that's going to be a RAW event this year?","male","meanwhite",94.016,"WWE","22-Jun-04","Q4"
"phil livingston","Phil","phil livingston","World Wrestling Entertainment Inc.","CFO, Director"," Yes, there is actually. It's Vengeance. Vengeance was a SmackDown! last year, and it's a Raw event this year.","male","meanwhite",77.1395,"WWE","22-Jun-04","Q4"
"james clinit","James","james clinit","Sidoti","Analyst"," Okay. Very good. Thank you very much.","male","meanwhite",94.016,"WWE","22-Jun-04","Q4"
"operator","Operator","NA NA",NA,NA," We'll take our next question from Mike Wallace, UBS.",NA,NA,NA,"WWE","22-Jun-04","Q4"
"mike wallace","Mike","mike wallace","UBS","Analyst"," Hi, a couple of questions. First, when is the Raw TV contract up? And what were the ratings when that was originally signed? And, you know, assuming the ratings are below, do you think that's going to be an issue in renewing that contract when it's up? The second for the video on demand, when do you think that's starts to kick in? Do we see revenues this year, or is it kind of a rounding error and we really see the impact next year? And third, what are your thoughts on acquisitions?","male","meanwhite",75.395,"WWE","22-Jun-04","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO, Director"," Let's talk about first the Raw contract. That will expire September, '05. That contract was under an agreement with Viacom that began in 1999. So we're in the last year of a five year deal. When we first entered into that contract, our ratings were approximately a 6, and that was coming off of USA Network. Where we had been for 17 years. So I think you had to look at the tiering problem -- or not problem, but clearly it was different when you were coming onto what was then the Nashville Network, which evolved to the National Network, and now is Spike. We are in our negotiations with Spike. There is clear interest on both our parts to continue our distribution there. And those negotiations will be continuing on over the next, you know, several weeks and a few months. So it's good to report that both sides are interested in continuing that relationship. And while our ratings may be down, and if you look at it drastically, okay wow, you're down at averaging about 3.9 from a 6. We are still in a week in and week out basis in the top 10 of all cable regularly scheduled programming. And most often under regularly scheduled program, the one, two, or three program. So we're delivering I believe for Spike, we're delivering for our advertisers. And we think all of that is very good moving forward. Relative to our SVOD launch, we really expect -- we're waiting to sign our first deal. If our revenues come in, I don't expect see them before September or October and I'll let Phil jump in on that. But we're making the investment in it this year. Revenues are expected to be around 2 million, but then we'd actually have a net loss considering start-up operations etc. for this particular fiscal year. Am I correct on that?","female","meanwhite",92.947,"WWE","22-Jun-04","Q4"
"phil livingston","Phil","phil livingston","World Wrestling Entertainment Inc.","CFO, Director"," Yeah. You should revenue Mike in this year for sure.","male","meanwhite",77.1395,"WWE","22-Jun-04","Q4"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO, Director"," Go ahead.","female","meanwhite",92.947,"WWE","22-Jun-04","Q4"
"phil livingston","Phil","phil livingston","World Wrestling Entertainment Inc.","CFO, Director"," Well, I was just going to say I don't Mike, I don't see we done have any acquisitions in our pipe. But I don't see us doing any acquisitions in the near term. Do you have any thoughts on that?","male","meanwhite",77.1395,"WWE","22-Jun-04","Q4"
