"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"operator","Operator","NA NA",NA,NA," Alan Gould with Natixis.",NA,NA,NA,"WWE","6-Aug-09","Q2"
"alan gould","Alan","alan gould","Natixis","Analyst"," Thank you. I've got a few questions. First, Vince how did you take $7 million out of the cost of WrestleMania this year versus last year? Was it mostly marketing?","male","meanwhite",89.6305,"WWE","6-Aug-09","Q2"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," It's some in marketing. It's just more efficiencies. We took a chance to go outdoors the previous year, which just when you're doing an outdoor event it just increases your cost and it would somewhat in the future -- although we have a better handle on that. So we sort of built this one-time structure that housed all the lighting and pyro and all that sort of stuff.  The outdoor of aspect of WrestleMania, I think, was more -- more than anything else was the contribution of more costs. It was just -- we're just more efficient and more cost conscious. Revenue came in about where we thought it was going to and it all dropped to the bottom line. But it was everything. It was production cost, I think, predominantly, you know, better handle on production cost. Marketing as well. Great job of keeping those costs down. So it is across the board, but I think specifically it'd be more in television production costs.","male","meanwhite",84.782,"WWE","6-Aug-09","Q2"
"alan gould","Alan","alan gould","Natixis","Analyst"," Okay. My next question is, you said you're going to have to take a look and examine what's happening in the home video area. I know the whole industry is down but you seem to be down more than the industry. What sort of changes should we expect there?","male","meanwhite",89.6305,"WWE","6-Aug-09","Q2"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," You can take that, Donna.","male","meanwhite",84.782,"WWE","6-Aug-09","Q2"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," Well, yes, definitely the industry is down and, as you know, over the last several years the industry has been hit every single year and we have been bucking the industry and have been doing very, very well. It seems at this point that we are showing some signs of fatigue so what we're looking at doing is changing up our content.  When we looked at 2008 content for the quarter as opposed to this quarter we see that we had slightly stronger titles last year. So we're looking at changing up our content. If you see the -- as we get into the second half of the year we've got some strong titles.  And in addition, of course, the economy is affecting retail and retailers are taking a lot less product than they've taken before with much shorter lead times. They used to order way up front; they're now ordering just quick to market.  And so all of the changes on the business model have affected us as well. So from the content side, from what we've put out, from the packaging at retail to what we offer our retailers -- we may offer a lot more exclusives than we've offered in the past. We're looking at all of that as we move forward.","female","meanwhite",87.0415,"WWE","6-Aug-09","Q2"
"george barrios","George","george barrios","World Wrestling EntertainmentInc.","CFO"," And I'll add to Donna's point that year to date, while home video is down 50% or so, we've got 25% fewer titles year to date. So we had 15 last year, we had 11 this year. So while the average shipments are also down, about 22% or so and our returns percentages is up a little bit year to date as well, the total number of titles is down and that'll be made up in the back half of the year, so.","male","meanHispanic",89.54,"WWE","6-Aug-09","Q2"
"alan gould","Alan","alan gould","Natixis","Analyst"," Okay. And my last question's for you, George. Your EBITDA margin was 45 -- excuse me, profit contribution margin was 48% in the first quarter, 45-ish in the second quarter, are those sustainable levels?","male","meanwhite",89.6305,"WWE","6-Aug-09","Q2"
"george barrios","George","george barrios","World Wrestling EntertainmentInc.","CFO"," Well, the way I look at it, Alan, is I look at our variable margin first which is roughly about 75% across the portfolio of products and that's definitely sustainable.  The profit contribution margin will move a little bit depending on our direct marketing costs and some other changes that we might make around the operations. But I think in that range is right. But generally, as we stated in the comments, our ability to take advantage of that 75% direct margin and let it flow to the bottom line as the top line improves, that's our real focus, is managing those other direct costs.  So you might see some -- a little bit of fluctuation because each business is a little bit different in the profit contribution margin, but we certainly believe the expanded margins are going to stay with us for a while.","male","meanHispanic",89.54,"WWE","6-Aug-09","Q2"
"alan gould","Alan","alan gould","Natixis","Analyst"," Okay, thank you.","male","meanwhite",89.6305,"WWE","6-Aug-09","Q2"
"operator","Operator","NA NA",NA,NA," (Operator instructions) Marla Backer with Hudson Square.",NA,NA,NA,"WWE","6-Aug-09","Q2"
"marla backer","Marla","marla backer","Hudson Square","Analyst"," Thank you. I have a few questions. First of all, I'll follow-up to one of Alan's questions. I was also impressed by the increased profitability out of WrestleMania. Should we view that as a way to market the event -- to model the event going forward? Is this a more normalized example of what we should expect on profitability?","female","meanwhite",91.787,"WWE","6-Aug-09","Q2"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," Yes. Again, relating to our operating efficiency we're far more attentive to a lot of our costs. Again, it depends on the venue as far as production costs are concerned. That may go up or down a bit. But we're -- again, we're more conscious of all of our production expenses as well as marketing so I would suggest that this year's model is certainly what we aspire to accomplish every year going forward.","male","meanwhite",84.782,"WWE","6-Aug-09","Q2"
"marla backer","Marla","marla backer","Hudson Square","Analyst"," Thank you. Can you give us any color as to whether the recent arbitration between THQ and Jakks Pacific, what kind of an impact, if any, that could have on WWE itself?","female","meanwhite",91.787,"WWE","6-Aug-09","Q2"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," I don't really think it's going to have any impact one way or the other. If anything it might be some positive impact but, again, it's -- you know, we can't count any of that. But at the worst it's business as usual.  Donna, you want to add any to that?","male","meanwhite",84.782,"WWE","6-Aug-09","Q2"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," No, that's exactly what I would have said, Vince. As you know, Marla, the arbitration is between the two parties, Jakks and THQ, and does not affect us directly.","female","meanwhite",87.0415,"WWE","6-Aug-09","Q2"
"marla backer","Marla","marla backer","Hudson Square","Analyst"," Well, my understanding is that they were arbitrating over the royalty that they shared, number one, and also over whether Jakks could trigger the extension of the WWE joint venture. Is that correct? Is that your understanding?","female","meanwhite",91.787,"WWE","6-Aug-09","Q2"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," That is correct. And as to the first part the arbitration was settled with Jakks getting 6% instead of getting 10% from the joint venture as far as their royalty rate goes. And to the second part of it, there has been no ruling on that account yet.","female","meanwhite",87.0415,"WWE","6-Aug-09","Q2"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," Jakks obviously are not our friends and we've been going after them aggressively and so -- but that's pretty much over.","male","meanwhite",84.782,"WWE","6-Aug-09","Q2"
"marla backer","Marla","marla backer","Hudson Square","Analyst"," Okay. And then I have two final questions. One is on 12 Rounds, which I think did about $12 million at the domestic box office but then debuted at number one on the DVD sales chart. How are you thinking about that in terms of The Ultimate? Are you thinking that that will be a positive title over the course of the ancillary windows?","female","meanwhite",91.787,"WWE","6-Aug-09","Q2"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," It'll be profitable. Again, it was a bit disappointing but nonetheless when you consider that -- consider all of our films combined, we show a profit -- a very modest one, but we show a profit.  Pretty proud of it, actually, because it allows us in terms of the industry to learn a great deal of how we want to operate in the film industry as a part of our overall product mix. And we think we've learned a great deal. We think as well we have, which we'll roll out in our three year plan, we think we have a new plan that works for us specifically in which the margins would be substantial.","male","meanwhite",84.782,"WWE","6-Aug-09","Q2"
"marla backer","Marla","marla backer","Hudson Square","Analyst"," Okay. And my final question. With so many other companies cutting in dividends, how do you feel right now about your dividend which is obviously extremely rich?","female","meanwhite",91.787,"WWE","6-Aug-09","Q2"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," Again, we review this every quarter. When someone asked me about the lone term commitment -- and I would suggest obviously a long term today in this economic environment is not what long term used to be. Nonetheless we review that every single quarter and consider our capital structure and what our investments might be. So, again, it's an every quarter review.","male","meanwhite",84.782,"WWE","6-Aug-09","Q2"
"marla backer","Marla","marla backer","Hudson Square","Analyst"," All right. Thank you very much.","female","meanwhite",91.787,"WWE","6-Aug-09","Q2"
"operator","Operator","NA NA",NA,NA," Michael Kupinski with Noble Financial.",NA,NA,NA,"WWE","6-Aug-09","Q2"
"michael kupinski","Michael","michael kupinski","Noble Financial","Analyst"," Thank you for taking the question. I just have a couple of questions related to your international live events.  Ticket prices dropped there, somewhat surprising, and you mention that it might be a little bit due to the economies there. Did you change something there, maybe offer lower-tier tickets? Were you just -- or just discounting tickets? I was just wondering if you were looking for this to be a longer term issue.","male","meanwhite",94.363,"WWE","6-Aug-09","Q2"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," We don't discount tickets. I think that's a wrong thing to do. The circus can handle that. But I think once you start discounting tickets you're discounting the value of your product. We, some time ago, both domestically and internationally, seeing this economic problem that was upon us, adjusted our ticket prices. And it's more over the lower ticket price which we decreased, and that's what you're seeing here.  Again, you make reference to the attendance being up 4% for the quarter. Part of that is being able to offer family prices, so to speak. You know, an average of $35 that's -- to see the kind of entertainment we present for that amount of money as compared to everything else that's out there touring is pretty extraordinary in terms of being the best value in entertainment.","male","meanwhite",84.782,"WWE","6-Aug-09","Q2"
"george barrios","George","george barrios","World Wrestling EntertainmentInc.","CFO"," And the other thing I'll add to Vince's response is our key rates were down from an FX standpoint about 22% in the quarter. So that was the predominant driver of international pricing. And also the mix of where the events occurred. We don't tour internationally in the same places every quarter. So that -- both of those factors also influenced those numbers.","male","meanHispanic",89.54,"WWE","6-Aug-09","Q2"
"michael kupinski","Michael","michael kupinski","Noble Financial","Analyst"," Okay. And then for the balance of the year, can you talk about the number of domestic events versus -- are they going to be up or down versus last year and versus international live events?","male","meanwhite",94.363,"WWE","6-Aug-09","Q2"
"george barrios","George","george barrios","World Wrestling EntertainmentInc.","CFO"," Well, what we talked about from a international standpoint is that we'd do somewhere between 75 and 80 international events and we're still committed to that. Domestically, just because of the logistics, in the first half of the year we were up about 18 events domestically. That won't happen in the back half of the year.","male","meanHispanic",89.54,"WWE","6-Aug-09","Q2"
"michael kupinski","Michael","michael kupinski","Noble Financial","Analyst"," Okay. And have you given any more thought on your plans to grow your international live event business beyond what you're currently -- I mean, in terms of whether or not you look for maybe a second tier of stars and that sort of thing to kind of grow it a little bit faster?","male","meanwhite",94.363,"WWE","6-Aug-09","Q2"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," That's a part of our three-year plan upcoming, which you'll see in all likelihood more international events. As you alluded to, some of them won't be necessarily the A-type event only because you're not going into an A-type environment from a marketing standpoint.  Nonetheless, the profitability should be there, so pretty astute observation on your part. Yes, we'll have more international events but it won't be always the A-type of plan; it'll be a combination of A and B.","male","meanwhite",84.782,"WWE","6-Aug-09","Q2"
"michael kupinski","Michael","michael kupinski","Noble Financial","Analyst"," Okay. And I just want to congratulate you again on the SG&amp;A line. Can you give us a little bit of color on what -- because there might be a little of noise in there with WrestleMania and so forth -- can you give us a little bit of an idea what that expense line run rate might be as we look into the next quarter?","male","meanwhite",94.363,"WWE","6-Aug-09","Q2"
"george barrios","George","george barrios","World Wrestling EntertainmentInc.","CFO"," Yes, I think you'll see SG&amp;A, everything else being equal, at kind of the similar trends that we've done in the first and second quarters of this year. And as I mentioned second quarter was essentially flat to first. And the only kind of variable in there is the company's incentive comp program will hit the SG&amp;A line. So there's some variability there depending on underperformance or over performance but -- versus its targets. But ex that, stock comp and incentive comp, you'll see the SG&amp;A at the same levels.","male","meanHispanic",89.54,"WWE","6-Aug-09","Q2"
"michael kupinski","Michael","michael kupinski","Noble Financial","Analyst"," Okay great. That's all I have. Thank you.","male","meanwhite",94.363,"WWE","6-Aug-09","Q2"
"operator","Operator","NA NA",NA,NA," (Operator instructions) [Marty Castor], Morgan Stanley.",NA,NA,NA,"WWE","6-Aug-09","Q2"
"marty castor","Marty","marty castor","Morgan Stanley","Analyst"," Thanks for taking my call. Congratulations again on the contribution from WrestleMania for this particular quarter. In looking at the first half of the year results, I notice really the two bright spots being your television rights fees and venue merchandise was up as well somewhat. Can you comment about the specific factors related to the success of those relative to the other portions of the business?","male","meanwhite",77.4495,"WWE","6-Aug-09","Q2"
"george barrios","George","george barrios","World Wrestling EntertainmentInc.","CFO"," Yes, on the television rights fees, the way those work Marty is they're -- in our current contract there's annual escalators so you have that built in. Second, and very importantly, we had a new contract this year which was WWE Superstars. So those were the big drivers of the year-over-year increase there.  On the venue merchandise the two drivers of that revenue stream is attendance and per caps-- the per capital spending of an attendee on merchandise at the event. Our per caps year to date are down. Our average attendance year to date is about flat, but because we had more events that had total more aggregate attendance, so that's what drove that number.","male","meanHispanic",89.54,"WWE","6-Aug-09","Q2"
"marty castor","Marty","marty castor","Morgan Stanley","Analyst"," Is that -- also with the venue merchandise portion, is that product largely the same product as in WWE Shop as it somewhat came to my attention that the merchandise sales in WWE Shop were down dramatically which seems to be inconsistent with most online and e-commerce businesses.","male","meanwhite",77.4495,"WWE","6-Aug-09","Q2"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," Marty, what I'll answer you there is two parts of it. Yes, the merchandise is the same product that you'll see on Shop. It's just -- obviously, because of space considerations there are a lesser number of products that you will see at the venues than you will see on Shop. Shop is the -- is almost a store where you can see a complete array of WWE products.  The fact that the business is down somewhat is related to, number one, the fact that DVD business in general is down and we have taken a hit on our Shop site as well as at retail. Very similar results there.  And then the second part of it is we are a unique structure as compared to entertainment companies or sports companies in that we have our own products that we sell on the Web and we also sell products at retail. And these are different products but we're able to sell both successfully.  So, as a result of having a very, very strong program over the last several years at retail primarily led now by not only DVD and by video games and toys, we now have a very strong program at retail in the apparel front. We are actually the number one boys brand at Wal-Mart for example.  And that to some extent has taken somewhat of a hit on our Shop site. So we're examining that. We're always looking at our business model and see if we should be changing it up. But, you can't forget the number of people that walk into the retail stores that are now buying our product.  So if you look at the overall numbers we're actually -- on a per unit basis we're doing a lot better than we had done. But relative to straight margins we need to look at that and address it on a go forward basis.","female","meanwhite",87.0415,"WWE","6-Aug-09","Q2"
"marty castor","Marty","marty castor","Morgan Stanley","Analyst"," Good. Thank you.","male","meanwhite",77.4495,"WWE","6-Aug-09","Q2"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," You're welcome.","female","meanwhite",87.0415,"WWE","6-Aug-09","Q2"
"operator","Operator","NA NA",NA,NA," (Operator instructions).",NA,NA,NA,"WWE","6-Aug-09","Q2"
"michael weitz","Michael","michael weitz","World Wrestling EntertainmentInc.","VP IR"," Okay, sounds like there's no one in the queue. Thanks, everyone. We appreciate you listening to the call today. If you have any questions, please do not hesitate to contact me, Michael Weitz, at 203-352-8642. Thank you.","male","meanwhite",94.363,"WWE","6-Aug-09","Q2"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," Thanks for joining us.","male","meanwhite",84.782,"WWE","6-Aug-09","Q2"
"operator","Operator","NA NA",NA,NA," Ladies and gentlemen, this does conclude today's teleconference. You may disconnect at this time.",NA,NA,NA,"WWE","6-Aug-09","Q2"
