"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," We have to follow technology. In certain countries, the technology is not there. So, therefore, our model has to be somewhat different with each culture that we're involved in -- although Mexico does have pay-per-view and we just did WrestleMania at the very last minute, working with one of our pay-per-view providers there, and it did extraordinarily well.  So we think we'll be able to open up all of our pay-per-views into Mexico going forward. And again, wherever there is pay-per-view, we're going to be there and benefit from that further distribution. But in certain areas, there's no such thing as pay-per-view.","male","meanwhite",84.782,"WWE","7-May-09","Q1"
"jared schram","Jared","jared schram","Roth Capital Partners","Analyst"," Okay. Thank you very much, Vince. That's it for me.","male","meanwhite",95.945,"WWE","7-May-09","Q1"
"operator","Operator","NA NA",NA,NA," Maria Backer, Research Associates.",NA,NA,NA,"WWE","7-May-09","Q1"
"marla backer","Marla","marla backer","Research Associates","Analyst"," Thank you. It's Marla Backer. You know, Vince, you talked about how we're definitely in a difficult economic climate, and certainly on the cost side, you did a great job at managing those costs down to offset some of the revenue pressure.  What about -- are there any things you can think about in terms of tweaking pricing, including ticket pricing at live events, to see about whether that would help boost overall revenue?  And then separately, I know sponsorship has been something you've talked about, you alluded to in your remarks. Any opportunities there to help offset what we're seeing with the decline in consumer spending? Thank you.","female","meanwhite",91.787,"WWE","7-May-09","Q1"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," Well, as far as live event ticketing is concerned, we have looked at that and made some differences. As far as our more inexpensive ticket, we've reduced that, and we find that we can put more people in an arena and still maintain, if not increase, a small amount of revenue over the previous quarters.  So we've done that. We've adjusted that already. We see no diminishing demand for our higher ticket prices as far as ringside is concerned. But again, we've already reduced that. We like to consider ourselves -- and one of the things from a marketing standpoint and is, by the way, happens to be true -- we like to consider ourselves the best value in entertainment in every form that we reach, whether it's live events or pay-per-view or whatever.  So, I mean, we have reduced ticket pricing, but the result of that ticket pricing is exactly what we thought we're going to have, and that's more people on the arena; which, of course, then benefits more people who can reach out and touch your product.  It's really a grassroots, which is the best form of marketing there is. People come, they have a really good time, they go out and they talk about it; which again, the benefits of that through all of our ancillary products is important. So we have adjusted that. We are looking at efficiencies along those lines going forward.  As far as sponsorship is concerned, again, we're just opening that door in a bigger way. You'll see some dramatic increases going forward, as far as digital media is concerned.  And with that, as well, somewhat of a dramatic increase as far as the individuals who are sponsoring and the frequency in our television products -- which I said before, it doesn't come directly back for our bottom line, but does in terms of increased television rights and what-have-you, because, again, we're the best value in entertainment.","male","meanwhite",84.782,"WWE","7-May-09","Q1"
"marla backer","Marla","marla backer","Research Associates","Analyst"," Thank you. And I have just one other question. I guess this is for Linda. It's a housekeeping. I think you get this every quarter, but on the Genius relationship, are you still happy with that relationship? Are you saying any signs that Genius's own financial problems maybe impacting your product?","female","meanwhite",91.787,"WWE","7-May-09","Q1"
"linda mcmahon","Linda","linda mcmahon","World Wrestling EntertainmentInc.","CEO and Director"," I'm actually going to let Donna Goldsmith answer that for you, Marla, because she's been right in the throes of all those renegotiations.","female","meanwhite",92.947,"WWE","7-May-09","Q1"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," Marla, Genius has done a great job with us at retail. If you get into Wal-Mart stores or Best Buy, you will see we have more facings than we've ever had before; many more retail placement.  For example, in Wal-Mart, you will see we have anywhere from 18 to 25 positions, depending on the size of the store, which is a huge number. As far as Genius goes, they are -- they're still working things out. They've paid us on time, through the first quarter; we're in good shape. And they have the distribution and the reach that we need to get our product out there. So we will keep watching them as you guys do, and so far, so good.","female","meanwhite",87.0415,"WWE","7-May-09","Q1"
"marla backer","Marla","marla backer","Research Associates","Analyst"," Thank you.","female","meanwhite",91.787,"WWE","7-May-09","Q1"
"operator","Operator","NA NA",NA,NA," Alan Gould, Natixis.",NA,NA,NA,"WWE","7-May-09","Q1"
"alan gould","Alan","alan gould","Natixis","Analyst"," Thank you. I've got three questions for Vince and one for George. First, for Vince -- Can you give us your thoughts on the TV production facility? I realize the facility in Stanford you have now is cramped, but we're talking about a $90 million or so facility. What are your thoughts on that?  Secondly, I was wondering if you could discuss your thoughts on the split dividend? Would the McMahon family be willing to keep a split dividend a little bit longer, if that's what -- if that would be required to keep the dividend at the $1.44 rate to the public shareholders?  And third, your thoughts on the digital initiatives. I know you, like most media companies, have been frustrated about that. Any thoughts on how you can get digital revenue moving a little quicker?","male","meanwhite",89.6305,"WWE","7-May-09","Q1"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," As far as television production facility is concerned, that is something that we will go forward with at some time in the future. We have put that on the back burner. We have found new ways of efficiency, as far as nooks and crannies and what-have-you concerned, to be able to operate as we are with some of the reduction in staff. That's opened up other areas that otherwise were cramped.  So, in the short run, and perhaps even in medium, we may be -- we are finding different ways to better utilize our facilities. So the amount of money and even that whenever we want to do it is on hold for the foreseeable future.  As far as a split dividend is concerned, that's something -- as far as dividends in general, that's something we review every quarter. As you know, we just announced another dividend just the other day. But we review this on a quarterly basis, depending obviously on economic conditions and things of that nature and notwithstanding McMahon generosity, which is unusual.  In Wall Street, because only a few individuals in the world would ever do that, they can't quite figure out why we're doing it. And it is only because of generosity. There's no end game to it. No chicanery or what-have-you, that's what it is. But to the extent that we continue our current dividend and split dividends and all of that, that's reviewed on a quarterly basis.  As far as digital is concerned, we have been behind the eight ball, I think more so than other companies, as far as their digital is concerned. I mentioned that Army National Guard and some of the other sponsors.  One of the -- we've just -- and also I mentioned about our management and how proud I am of our -- our management is better than it's ever been. We've gone through a reorganization in almost every area, but there especially. I'm very pleased at the moment with the results you're going to see, as far as our new sales organization is concerned. We have some crackerjack people in there. We haven't in the past; and again, the management is going to bring us, I think, benefits we haven't seen before in the past.","male","meanwhite",84.782,"WWE","7-May-09","Q1"
"alan gould","Alan","alan gould","Natixis","Analyst"," Okay. And if I can just follow-up with George on one question. You mentioned that you thought 12 Rounds would reach breakeven. I was wondering if you could drill down a little bit on your film ultimate assumptions. Because I look at the film costing $20 million to produce and Fox spending $18 million to $20 million to release it, and with about $6 million of rentals out of the domestic theatrical, I just don't see how you quite get to breakeven.","male","meanwhite",89.6305,"WWE","7-May-09","Q1"
"george barrios","George","george barrios","World Wrestling EntertainmentInc.","CFO"," Well, I'm not going to drill down into our ultimate model. That's something that we build. We use an external firm to help us build it. But I will say that one of the things where we over-index is on DVD sales. And also, at least historically, on some of the international TV licensing.  So that's where it's coming from. But again, we use an outside firm who takes into consideration not only the genre, generally, the size of the production spend, but also looks at how our product has performed. And as I mentioned before, we see 12 Rounds as well as the entire portfolio being profitable at this point on an ultimate basis.","male","meanHispanic",89.54,"WWE","7-May-09","Q1"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," And all in, let me just make reference to that -- this is Vince again. And all in, we've made approximately $6 million over what is projected off of 12 Rounds as well as our previous films. That's not a lot of money, to say the least, in terms of being in that form of content and development.  But it's something that -- it is a logical avenue in which we should engage in as a part of what we do. It is never going to be the most important part, but nonetheless, it's logical. We are storytellers. We have our own intellectual property. We don't have to go out and hire Brad Pitt at some ridiculous amount of money.  And again, to the extent we're going to do $20 million productions again, I don't see that in the foreseeable future. If we do theatrical, it's going to be at a reduced budget. As it is, I think most studios are looking at it that way now as well.  And more direct-to-DVD films with a limited theatrical. Control as well -- greater control over distribution, greater control over marketing of our films, and to have to use our assets as we do for live events and everything else, use them in a different way, a more efficient way as far as film distribution and marketing is concerned.  It is a part of what we do, as I said before. We're set up different than any other Hollywood studio. We have tremendous advantages again. We have our own intellectual product with our performance. And again, going forward, we can utilize in a different way new distribution techniques and greater marketing using our assets.  The other aspect of where we have a leg up over everybody else is that we have this promotional juggernaut on a global basis, in which we can promote our films at, quote, no cost.  So there -- we have benefits that no one else has. We've learned the business. I think anyone can say they've entered -- and I won't say we've [interviewed] start-up in Hollywood, but -- because I think that's not the right way to look at it -- but we've learned so much. And anyone who's entered that business and not lost their shirt is doing pretty well.  So again, to have made a small margin of profit off of our films and to have learned as much as we have without losing any money, and considering this as a -- what I consider to be a substantial contribution to our profit going forward. That's why we're in the business in general.","male","meanwhite",84.782,"WWE","7-May-09","Q1"
"alan gould","Alan","alan gould","Natixis","Analyst"," So, Vince, it sounds like your emphasis is much more on direct-to-video and much less on $20 million theatricals?","male","meanwhite",89.6305,"WWE","7-May-09","Q1"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," It is. When you look at the risk reward basis, there -- $20 million is a tough number. When you consider the -- we can look at the -- when you look at the film itself and Fox distributed that for us, you say, well, it's a $50 million film onscreen.  That's all well and good, but it's [going] to cost us $20 million to do. So I don't foresee us doing a $20 million productions [again]. I don't think there's a need for doing $20 million productions. As far as when you look at that genre, that action genre, with all the special effects and all of that -- if it's a car crash, someone else is going to use five cars, we're going to use one.  Even that, to be in that action adventure genre, the competition is so great that we need to look at some action, obviously, on what we're doing, that makes sense. And the greater emphasis is on characterization -- the storyline and bottom-line profit. We don't need to do $20 million films in order to turn this around and make it a highly profitable enterprise.  Having said that, let me just say that anyone who is looking at us in terms of an investment, current or future, I would advise them -- don't invest in us if you're -- if you're a film buff, then go invest in Warner Bros. or something.  This is a logical thing of what we do, but only a part of it. So I don't want anybody investing in what we're doing saying, oh great, you guys are in the film business and that's where my money should be. It's just a part of what we do.","male","meanwhite",84.782,"WWE","7-May-09","Q1"
"alan gould","Alan","alan gould","Natixis","Analyst"," Okay, thank you very much.","male","meanwhite",89.6305,"WWE","7-May-09","Q1"
"george barrios","George","george barrios","World Wrestling EntertainmentInc.","CFO"," Hey, Alan, I'm going to just clarify something in your first question, when you talked about the expansion of the Media Center at $90 million. We [went] public at $65 million to $75 million as the target spend for that.","male","meanHispanic",89.54,"WWE","7-May-09","Q1"
"alan gould","Alan","alan gould","Natixis","Analyst"," Okay. Thank you, George.","male","meanwhite",89.6305,"WWE","7-May-09","Q1"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman"," And again, that's on the shelf.","male","meanwhite",84.782,"WWE","7-May-09","Q1"
"operator","Operator","NA NA",NA,NA," Luke Shagets, Sterne Agee.",NA,NA,NA,"WWE","7-May-09","Q1"
"luke shagets","Luke","luke shagets","SterneAgee &amp; LeachInc.","Analyst"," Thank you and thanks for taking the call. Yes, real quick on your live and televised segment. It looks like there was -- seeing an improvement in the gross margin, I guess from 30% last year to 47% this year. Is that permanently due to the revenue mix there? Or was there something else driving that?  And then another quick one, just on the SG&amp;A, the $28.6 million in this quarter, I guess ex the restructuring charges, is that a good number to use going forward, I guess, in the next couple of quarters in terms of modeling?","male","meanwhite",94.048,"WWE","7-May-09","Q1"
"george barrios","George","george barrios","World Wrestling EntertainmentInc.","CFO"," On the first question on the gross margins of live and televised events, it's primarily been part of that $20 million commitment, what Vince talked about being more efficient in everything we do. So both the production costs on our pay-per-view side, which is in there, as well as the marketing costs on the pay-per-view side, which are also in the Live and Televised Event segment.  So, those are the biggest drivers there. A little bit of product mix but it's primarily those areas.  On the SG&amp;A side, I'd look at SG&amp;A from an annual standpoint. I talked about it before. Last year, we had about $456 million of total costs, about $131 million of SG&amp;A. If you look at the $20 million, that's roughly 4.5%, 5% of the total cost base.  SG&amp;A will go down kind of pro rata to the cost base. So I'd look at that kind of 5%, 6% reduction in SG&amp;A, like I would look at total expenses. And frankly, we're pretty bullish on that number. I think we can do even a little bit better than the $20 million, but we're sticking to the $20 million commitment.","male","meanHispanic",89.54,"WWE","7-May-09","Q1"
"luke shagets","Luke","luke shagets","SterneAgee &amp; LeachInc.","Analyst"," Okay. All right, thank you.","male","meanwhite",94.048,"WWE","7-May-09","Q1"
"operator","Operator","NA NA",NA,NA," (Operator Instructions) Jamie Clement, Sidoti &amp; Company.",NA,NA,NA,"WWE","7-May-09","Q1"
"jamie clement","Jamie","jamie clement","Sidoti &amp; Company","Analyst"," Good morning. Mr. McMahon, you, in your prepared remarks, mentioned live events and interactions being the real driver really all your businesses. And it seems to me that going from the late 90s period of time to where we are now is late 90s and earlier in this decade, there were a lot of older wrestlers that had been around for a long time. I think some of that was perhaps the Turner promotions doing.  You guys had a lot of younger, fresher faces now that have kind of emerged over the last two to three years. How do you feel about where you are in that process? And first of all, do you think my assessment is accurate?  And second of all, sort of on a scale of 1 to 10, how well do you think your creative people are hitting the audience?","female","meanwhite",87.8735,"WWE","7-May-09","Q1"
