"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"richard ingrassia","Richard","richard ingrassia","Roth Capital Partners","Analyst"," The bad debt reserve I assume is related to Genius Products. Can you give us a status on the potential turnaround in the video line in 2010 with Vivendi's help now?","male","meanwhite",93.697,"WWE","11-Feb-10","Q4"
"george barrios","George","george barrios","World Wrestling EntertainmentInc.","CFO"," We feel good on a couple of fronts. First of all, when you start looking at 2010 versus '09 the comps obviously have gotten a lot easier, just because home-video revenue was down about 45% through the first six months last year. So, number one, the comps are easier.  Then you touched on Vivendi. Genius had been a good partner for us, helped us grow that business. Vivendi, we feel is a terrific partner who is going to build on that. So we are cautiously optimistic about the DVD business in 2010.","male","meanHispanic",89.54,"WWE","11-Feb-10","Q4"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," The other thing that I would add on that front relative to Vivendi is, again, the situation is similar to Mattel. That they have such great reach in distribution, and they are connected to every single retailer out there that Genius did a really good job of getting us into, for example, Wal-Mart. But Vivendi has that much more reach in distribution and connections. So I feel really good about going into 2010.  The other thing is the rental market is doing well now, which is something new. We had been doing a very, very good effort as far as sales numbers go on sell-through product, but rental is going to give us another opportunity that is new.","female","meanwhite",87.0415,"WWE","11-Feb-10","Q4"
"richard ingrassia","Richard","richard ingrassia","Roth Capital Partners","Analyst"," Do you think that Vivendi will allow you to collapse some third-party partnerships into one, especially internationally?","male","meanwhite",93.697,"WWE","11-Feb-10","Q4"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," We will still be going with different partners on the international front. It is better to reach out locally we have found. In Australia, for example, we have a partner called [Shock] that is so connected, similar to how Vivendi is here. There the reach and distribution are greater when we go local.","female","meanwhite",87.0415,"WWE","11-Feb-10","Q4"
"richard ingrassia","Richard","richard ingrassia","Roth Capital Partners","Analyst"," Got it. One last question and then, as always, I guess I will ask the $1.44 per share question. What is your current sentiment toward the dividend payout at existing levels? And a related question, CapEx plans for this year?","male","meanwhite",93.697,"WWE","11-Feb-10","Q4"
"george barrios","George","george barrios","World Wrestling EntertainmentInc.","CFO"," We will continue to work with the Board every top quarter to review the dividend policy and the capital structure writ large. As far as CapEx, steady-state CapEx will be in the range that we typically guide to, $6 million to $8 million we foresee.  In addition, we have talked about the media center before, and the media center is still a project that is viewed with strategic import to the Company and our ability to execute. What we said is our plan is to launch that project when we have got visibility around the economy. And while visibility is still improving right now, it is not quite there yet.","male","meanHispanic",89.54,"WWE","11-Feb-10","Q4"
"richard ingrassia","Richard","richard ingrassia","Roth Capital Partners","Analyst"," Got it. Thank you.","male","meanwhite",93.697,"WWE","11-Feb-10","Q4"
"operator","Operator","NA NA",NA,NA," Marla Backer.",NA,NA,NA,"WWE","11-Feb-10","Q4"
"marla backer","Marla","marla backer","Hudson Square Research","Analyst"," I wanted to follow-up on some of the conversations that you started in the prepared remarks on pay-per-view market. It looks like there were some positives tracking in the fourth quarter. But I am a little concerned about the price increase that you are talking about, because in light of the economy it doesn't -- it seems like it is a little aggressive. And I recall that you had implemented a price increase, I guess, at this point it is about two or three years ago.  If I recall correctly, there was a short-term negative impact on total revenue, which then disappeared as consumers got a little bit more used to the new prices. Is that what you are expecting here or you willing to be flexible if it turns out that this is, in fact, too aggressive a price increase?","female","meanwhite",91.787,"WWE","11-Feb-10","Q4"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," Let me answer it in a couple of ways for you. And it is Donna. First, I would like to tell you that we had recently a Royal Rumble event, which was a terrific event. It took place in Atlanta. And relative to the numbers, we have already seen a very strong response, even with the price increase. So we feel really good about coming right out of the gate with that.  The other thing that I wanted to add that is very important to note is that we have made a reduction on our pay-per-views from 14 to 13 events. And we think that that was the right decision for us relative to not only on the content front, as well as on the dollars and cents front.  As far as the price increase goes, we made the last price increase in 2006. As you probably know, WrestleMania has been $5 more in the past than the other pay per views, but we feel pretty good going into the new year that we made the right decision. And we don't see so far -- of course it is just one month -- a downside yet. We feel really good about it.  Then lastly the other thing on pay-per-view front I will tell you from the fourth quarter is that I think -- and George you can correct me if I'm wrong -- three out of our four pay-per-views, the numbers were very, very strong. So we feel really good as far as the trends go.","female","meanwhite",87.0415,"WWE","11-Feb-10","Q4"
"george barrios","George","george barrios","World Wrestling EntertainmentInc.","CFO"," Yes, three -- as Donna mentioned, three out of four pay-per-views, both domestically and internationally, the buys were up. Coincidently there are three pay-per-views that we rebranded. As we have talked about before, one of our strategies around energizing that business is to make sure that the creative, as well as the marketing, is top-notch. And those three that were up were ones that had gotten rebranded. So for example, Tables, Ladders and Chairs, Hell in a Cell, Bragging Rights were three new pay-per-views.  So we think that is -- it is hard to measure, but we think that is part of it, in addition to great creative and storylines.","male","meanHispanic",89.54,"WWE","11-Feb-10","Q4"
"marla backer","Marla","marla backer","Hudson Square Research","Analyst"," It sounds good. On the DVD front, so rental was clearly -- presents an opportunity for you guys. Has Vivendi gotten any kind of distribution with some of the digital rental venues, including Redbox and other kiosks?","female","meanwhite",91.787,"WWE","11-Feb-10","Q4"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," That is the question at the moment. We actually have a meeting with Redbox this week. So we're definitely talking to the right people. We speak to Netflix as well. Vivendi is connected to all of them. When we send our partners in to speak to any retailers, including Redbox and Netflix or a Wal-Mart, or Best Buy for that matter, we go with them. Because it is so important that we can talk to the WWE message and the power of the brand. And as much as our partner is terrific, and it is indeed a partner, it is part of our family, it helps all of us if we go in and talk the talk. And we have so many assets to address when we go in there.  So we feel really good about our relationships at retail. And we are going to pursue the rental business further, I should say.","female","meanwhite",87.0415,"WWE","11-Feb-10","Q4"
"marla backer","Marla","marla backer","Hudson Square Research","Analyst"," My last question, I recently read that you had been involved in a promotion with Kmart. So two questions on that front. A., can you give us any more color on how it went, number one? And number two, should we expect additional retailer promotional activity going forward on an exclusive basis from time to time with different retailers?","female","meanwhite",91.787,"WWE","11-Feb-10","Q4"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," We love our retail partners. It is so important to us that, again, there is a relationship -- the family that is Kmart and Wal-Mart and Toys ""R"" Us and Tesco in the United Kingdom, for example. We have relationships globally with the partners, the retail partners that drive our product sales.  And so then again, not only do our partners go in -- our licensing partners, but we make sure that we are in these retailers on a regular basis to talk about future promotional opportunities and how to drive the business, because that works for the license partner, and obviously that is a success for WWE as well.  So, yes, Kmart promotion, we are still getting the results, but early indications is that it went very well. And we will continue to do that.","female","meanwhite",87.0415,"WWE","11-Feb-10","Q4"
"operator","Operator","NA NA",NA,NA," Michael Kupinski.",NA,NA,NA,"WWE","11-Feb-10","Q4"
"michael kupinski","Michael","michael kupinski","Noble Financial Group","Analyst"," You guys have actually done a great job in managing your expenses. And I was just wondering in this last quarter, obviously there is a little of a it was a little bit muddy in terms of the SG&amp;A expenses. But it looks like from continuing operations, and excluding some of those extraordinary items, it was at $28.2 million. I was just wondering, is that a good run rate for the upcoming quarters? And do you think there is more behind the SG&amp;A that you can actually cut as you go through 2010?","male","meanwhite",94.363,"WWE","11-Feb-10","Q4"
"george barrios","George","george barrios","World Wrestling EntertainmentInc.","CFO"," Yes, just talking about SG&amp;A, when we started the year we said we would take the $20 million out of a roughly $450 million cost base, and said it would be pro rata across SG&amp;A and the direct costs. That is roughly 5%.  When you normalize the incentive comp line, which falls -- all of it falls in SG&amp;A, last year we were below target, this year significantly above target. If you normalize for that, we reduced SG&amp;A expenses roughly 8% year-over-year. So we exceeded -- like in the other areas of the business, we exceeded our target.  I think the run rate for the year -- and there will be quarter by quarter -- it will be a little lumpy because of the timing of WrestleMania this year falling in the first quarter versus the second quarter last year. But I think if you look at an average of $32 million roughly that would be a pretty good run rate.","male","meanHispanic",89.54,"WWE","11-Feb-10","Q4"
"michael kupinski","Michael","michael kupinski","Noble Financial Group","Analyst"," I know that -- correct me if I'm wrong, but I thought that you had an event in South America that kind of was pushed out into the first quarter. I was just wondering about that a little bit.  Then maybe you can just talk a little bit about your business development plans in South America. I know that Mexico is an extremely -- you usually get very strong attendance and it is extremely strong. But I was just wondering, outside of Mexico, if you can just talk a little bit about your business development plans in South America?","male","meanwhite",94.363,"WWE","11-Feb-10","Q4"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," Mexico is a very important market for us. Our pay-per-view numbers there have been very strong right out of the gate. We have two very solid partners on the television front. We have TV Azteca and Televisa, which is almost like having CBS and NBC as your partners. Competitors are both carrying our programming, which is just terrific because our distribution is so broad then.  Relative to other countries in South America, we hope to see some of the same. We are working to get television coverage in Brazil, for example. We have television coverage in some of the other markets. In Chile, I know we have television coverage. So that is an opportunity for us.  We are, along with our people based in the United Kingdom who sell television for us, we are working to expand to that market. So it is opportunistic.","female","meanwhite",87.0415,"WWE","11-Feb-10","Q4"
"michael kupinski","Michael","michael kupinski","Noble Financial Group","Analyst"," So needless to say that is still developmental, if you want to look at it that way. You're really not planning any live events or that sort of thing outside of Mexico at this point?","male","meanwhite",94.363,"WWE","11-Feb-10","Q4"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," We are looking at the live events. We look at our television coverage. We look at the ratings we get. We look at the consumer goods business there, but it is still opportunistic. Yes, it is still a new market -- a relatively new market for us.","female","meanwhite",87.0415,"WWE","11-Feb-10","Q4"
"george barrios","George","george barrios","World Wrestling EntertainmentInc.","CFO"," Just to be clear, we have always toured outside of Mexico and Latin America. In fact, our folks just took off on a tour that will hit South America.","male","meanHispanic",89.54,"WWE","11-Feb-10","Q4"
"michael kupinski","Michael","michael kupinski","Noble Financial Group","Analyst"," I think Ecuador.","male","meanwhite",94.363,"WWE","11-Feb-10","Q4"
"george barrios","George","george barrios","World Wrestling EntertainmentInc.","CFO"," Yes, exactly. So we will continue to do that. I think the real opportunity will come in some of the ancillary businesses, especially in the consumer products business. As the TV in the ratings improve and the platforms improve, we see a lot of upside there.","male","meanHispanic",89.54,"WWE","11-Feb-10","Q4"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc.","COO"," The only other thing I wanted to add to what George said is that one of Mattel's strongest markets outside the United States is South America. So they are very excited to partner with us and grow that business for us.","female","meanwhite",87.0415,"WWE","11-Feb-10","Q4"
"michael kupinski","Michael","michael kupinski","Noble Financial Group","Analyst"," That's good to know. Also, I was just wondering if you can give us any updates on your explanation for a possible cable network, where you might stand with that? Where are you in terms of the prospects of doing a cable network, any partner relationships? Anything that you might be able to add some color on that.","male","meanwhite",94.363,"WWE","11-Feb-10","Q4"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman, CEO"," We've been doing a great deal of due diligence on that. This is Vince. And right now we are continuing along the lines of a formula in which we will be soon presenting, soon taking the next step in terms of our network. We think there is tremendous opportunity out there for us. And quite frankly, if things happen as we hope they will happen, it will be a really big game changer, quite frankly, for WWE. There is huge opportunity, not only as it relates to domestically with our own network, but internationally as well. So we are pursuing that abnd taking the next steps.","male","meanwhite",84.782,"WWE","11-Feb-10","Q4"
"michael kupinski","Michael","michael kupinski","Noble Financial Group","Analyst"," Vince, can you talk a little bit about would there be any disruption with any of your current TV partners that you have -- your current broadcast partners if you decided to move forward with something like that? Are the agreements that you have with your current television partners incorporate the prospect of having a cable network?","male","meanwhite",94.363,"WWE","11-Feb-10","Q4"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman, CEO"," First of all, we are unique in that what is good for WWE is good for all of our television partners, as far promotion and things of that nature. We are a little bit different. We promote -- you promote sci-fi on MyNet, or USA will promote MyNet. So there are -- with things like that in which we are set up a little differently. Obviously we would be promoting our other network as well. Much like the NFL does, you will see during the Super Bowl they will mention their own network and things of that nature and programming that is on their network. So we are set up very differently that way.  But to answer the specific question, our strategy would be one of maintaining broadcast -- as broad cablecast, broadcast as you possibly can have. So therefore, the strategy would be one of keeping RAW hopefully on USA Net for many years to come. And finding a good, strong home be it MyNet or others, as it relates to SmackDown.  So when you have those two broadcast platforms they then can promote our own network. So we don't see any interruption, at least for those two brands of RAW and/or SmackDown. The new network could obviously tie-in and be adjacent to some of those shows and what have you. And quite frankly, our own network in terms of programming can enhance RAW, can enhance SmackDown. So it really would be a win-win for our television partners all across-the-board, as well as us.","male","meanwhite",84.782,"WWE","11-Feb-10","Q4"
"michael kupinski","Michael","michael kupinski","Noble Financial Group","Analyst"," Vince, finally, do you have a timetable for when you would like to have something in place in terms of the cable network?","male","meanwhite",94.363,"WWE","11-Feb-10","Q4"
"vince mcmahon","Vince","vince mcmahon","World Wrestling EntertainmentInc.","Chairman, CEO"," We move pretty quickly. I would hope that a year and a half from now we would be up and running.","male","meanwhite",84.782,"WWE","11-Feb-10","Q4"
"michael kupinski","Michael","michael kupinski","Noble Financial Group","Analyst"," Great. Thank you very much.","male","meanwhite",94.363,"WWE","11-Feb-10","Q4"
"operator","Operator","NA NA",NA,NA," Jamie Clement.",NA,NA,NA,"WWE","11-Feb-10","Q4"
"jamie clement","Jamie","jamie clement","Sidoti &amp; Company","Analyst"," A couple of questions. First, operationally do you feel you need the new media center before you are operational from a cable network standpoint, or are the two totally separate?","female","meanwhite",87.8735,"WWE","11-Feb-10","Q4"
"george barrios","George","george barrios","World Wrestling EntertainmentInc.","CFO"," We have always felt -- obviously, we announced the media center long before we talked about the opportunity for the network. That is the core of what we do. We have sweated that asset for 20 years. More than sweated it in my opinion, and we are now looking for the next 20 years. So we need to do it regardless.","male","meanHispanic",89.54,"WWE","11-Feb-10","Q4"
