"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"james clement","James","james clement","Sidoti","Analyst"," One follow-up question to that. It looks like you all sort of fine-tune your EPS estimate, your EPS guidance for the full-year. It looks like slightly up. I thought it was at 46 to 50 cents prior. Why is the EBITDA estimate or EBITDA guidance going down slightly, but the EPS estimate or the EPS guidance not going down slightly? Am I missing something there?","male","meanwhite",87.648,"WWE","23-Feb-05","Q3"
"frank serpe","Frank","frank serpe","WWE","SVP, Finance &amp; acting CFO"," I think in the original guidance if you noticed we issued we originally had ranges for all the items with the sole exception of EBITDA which we issued as a single number which reflected our budgeted EBITDA. I think that range is now -- that number has come down slightly for a variety of reasons. Had we had a range, it would have not probably been quite so significant, and that is the reason there. As far as the EPS goes, that also reflects an item that we mentioned in the financial highlights, and that is we are anticipating a slight favorable impact in our effective tax rate over the year.","male","meanwhite",86.855,"WWE","23-Feb-05","Q3"
"james clement","James","james clement","Sidoti","Analyst"," Okay, okay. If I could change gears and then I will let somebody else get on the call. It seemed to me that last year that the Hall of Fame induction ceremony surrounding WrestleMania and again this year is something you guys have publicized a fair amount both on your weekly television shows, as well as press releases and that sort of thing. With the SVOD launch imminent, is there going to be a merchandising angle that is going to be associated with the SVOD launch? I know you guys don't do anything in the back-end and I know things tend to be integrated. So can you give us a sense of what something could look like?","male","meanwhite",87.648,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," Well, let me address it this way. You know our Hall of Fame is clearly something that we began several years ago in its recognition of past stars who had such an impact on our business. However, commensurate with Hall of Fame and our whole Legend series that we will be launching on WWE 24/7, it is a nostalgic look back at the superstars really of yesteryear. The footage that we now own in our library combined with new VOs, etc., we're assigning several. In fact, I think we are up to over 30 or more at this particular point of stars that we consider to be part of our Legends group like Superstar Billy Graham and stars of that ilk -- Chief Jay Strongbow, who will be coming back to participate not only on ticket sales personal appearances, but launching a new merchandise line that will be integrated very closely with 24/7 and further monetization of the library. So that is a very exciting program and project for us that you will see over the next year.","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"operator","Operator","NA NA",NA,NA," Robert Rouse (ph), Jefferies.",NA,NA,NA,"WWE","23-Feb-05","Q3"
"robert rouse","Robert","robert rouse","Jefferies","Analyst"," Good morning. Just a few quick questions. First, I was wondering if you could comment a little bit more on the SVOD rollout in terms of what cable operators you are targeting? I assume it is everybody, but maybe if you could give us a sense of if you are making more or less progress with how many potential subs you could be looking at and what type of revenue split you are looking at? Are we looking at the Playboy type revenue splits or more of the 50-50 type revenue splits given the type of content you have? Second, I was wondering if you could comment a little bit on the timing that you expect to have some kind of resolution regarding the Spike television situation?","male","meanwhite",81.6705,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," Okay. First, let's look at SVOD. We are a bit really -- I think the little bit of lag time in the rollout of 24/7 really is relative to the MSOs and their ability to roll it out with their digital set-top boxes and putting it into their programs, etc.. We are not currently announcing any deals that we have, but let me say we have approximately eight to nine contracts that are out with some of the major MSOs, and we expect to be making those announcements very soon. Programming is up on a soft launch in a couple of markets and has been well received, and we are pleased with the response that we are getting. Also, we're very happy when we get calls from MSOs who say, wow, you guys are blowing out our call systems because everybody wants to know we're going to have 24/7. So we are getting some of that as well, and that is very encouraging to us. So we look really over the next 60 to 90 days to be making substantial announcements about where that coverage is going to be. And the split with the cable systems, you know is at worst is 50-50, and most often it is more favorable to us than that still within a price range of $6.00 to $8.00 per subscriber. I don't have an updated number on potential subscribers for next year, but I would be happy to forward that out. And relative to our negotiations with Spike, again we and others we are looking probably over the next 60 days to have that result.","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"robert rouse","Robert","robert rouse","Jefferies","Analyst"," Okay, great. And just one quick follow-up. I know you cannot comment too much about the RICO suit that is pending. I'm just curious, are there any expenses that WWE is accruing related to that suit, or are there are none?","male","meanwhite",81.6705,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," We're just accruing legal fees at this point.","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"robert rouse","Robert","robert rouse","Jefferies","Analyst"," Just legal fees?","male","meanwhite",81.6705,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," Just legal fees, right.","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"robert rouse","Robert","robert rouse","Jefferies","Analyst"," Okay. Thank you very much.","male","meanwhite",81.6705,"WWE","23-Feb-05","Q3"
"operator","Operator","NA NA",NA,NA," Dennis McAlpine, McAlpine &amp; Associates.",NA,NA,NA,"WWE","23-Feb-05","Q3"
"dennis mcalpine","Dennis","dennis mcalpine","McAlpine &amp; Associates","Analyst"," Thank you and good morning. And I guess the main question I had related to both the Spike contract and the Jakks suit. I know you cannot go into much detail, but can you explain what the various alternative outcomes are on both of those? For example, Spike I had assumed was part of an overall CVS contract or Viacom contract. That does not appear to be the case now, but what could you do in terms of options? And the same thing with the Jakks suit.","male","meanwhite",86.04,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," Relative to our Viacom strategic alliance agreement, which was done in 2000, that has expired. And so the two separate television distribution agreements that are in place at this point, one is with UPN for our Smack Down! program, and that deal goes through at the end of September of '06. The programming that is currently being carried on Spike will expire at the end of September/October of this year. So we're moving now to negotiate with other cable networks for the distribution of those hours, determining if we will have the full complement of those hours, if we will move any of them to other distribution platforms, and so those negotiations are very concentrated and moving forward at a fast pace at this point.","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"dennis mcalpine","Dennis","dennis mcalpine","McAlpine &amp; Associates","Analyst"," But that would be separate -- Spike would be completely separate from UPN as opposed to one blanket deal?","male","meanwhite",86.04,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," Yes, it would. As you probably recall, just this past January UPN exercised its option to carry Smack Down! through the broadcast year of '05/'06. So it was actually a two-year option that they picked up in January, so we are just really in the full throes of that pickup.","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"dennis mcalpine","Dennis","dennis mcalpine","McAlpine &amp; Associates","Analyst"," Did they have an option for Spike?","male","meanwhite",86.04,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," No, that was strictly an option that was negotiated for UPN. UPN and Spike -- at the time, it was TNN -- were negotiated as part of a strategic alliance, but the UPN deal was actually done prior to entering into the strategic alliance with Viacom. It is a stand-alone deal. So while the strategic alliance had other tenants, which included some publishing opportunities, some pay-per-view carriage outside of the United States up in Canada, etc., the UPN and Spike deals were always stand-alone separates in negotiation.","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"dennis mcalpine","Dennis","dennis mcalpine","McAlpine &amp; Associates","Analyst"," And the possible alternatives on the Jakks situation?","male","meanwhite",86.04,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," Well, we feel that we very much have the evidence on our side in the Jakks THQ suit. If it goes to trial, it will probably be 12 to 18 months. If there is an opportunity for settlement, that could occur at anytime. We believe that there is nothing but an improved situation for us in the licensing venue as a result of this lawsuit. (multiple speakers). In the interim, we are conducting business as usual with THQ and with Jakks on distribution of product, etc.. We would like very much to resolve the lawsuit.","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"dennis mcalpine","Dennis","dennis mcalpine","McAlpine &amp; Associates","Analyst"," One last thing, in terms of the character development, where do you stand or what do you see now as likely superstars emerging and what sort of timing?","male","meanwhite",86.04,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," Well, I believe our creative folks have been focusing very hard over the last year and half, really developing emerging stars. I think if you are watching the RAW programming, you are seeing new celebrities coming from the RAW programming, as well as John Cena on Smack Down!, and John, as we mentioned earlier, is the star of our new movie, The Marine. So I think we've got good stars emerging from both sides. It has been a sound program. It has taken time to develop, but I think you'll see in the next year those stars coming out and driving several of our revenue sources.","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"operator","Operator","NA NA",NA,NA," Mike Wallace, UBS.",NA,NA,NA,"WWE","23-Feb-05","Q3"
"mike wallace","Mike","mike wallace","UBS","Analyst"," A couple of questions. Let me start with the movies and the cash flow. It looks like you spent about 23 million so far. Could you give us some guidance on Q4 spend for feature films and what the cash flow guidance is going to be for the year? And along those lines, as we go into '05, should we expect similar spending if you got another two movies in the queue, and what are the economics of the movies in terms of when they actually hit sales and marketing, how much costs you're going to bear, that sort of thing?","male","meanwhite",75.395,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," Pretty much starting most of the money for the development of the first two movies is spent at this particular time. The script development that we had the two new movies I will let possibly Frank or Michele talk about the cash flow and when those are budgeted to come out. But primarily what we have spent at this point is in the script acquisition and rewrites for those scripts. And also I think you noticed that over the last couple of months we did announce a three picture deal with Stone Cold Steve Austin, and one of the first new scripts that we have in development will feature him as I mentioned earlier. In terms of the production, we would expect in this next fiscal year to enter into production of both of these two scripts that we have in development with similar spending for these two that we experienced -- I would say similar spending as we spent for The Marine. Because they will both be more on the action adventure genre, so in the million $20 million range or $20 million plus, but certainly still a very conservative budget for this genre of film. We don't know when the release dates are going to be yet. Where we are with the first two films is in the process of what is called the editor's cut, which will be finished around mid-March. Then the two distribution studios will take a look at those and figure where the best place to slot them into their release schedule will be. So that is pretty much where we are at this point, and we will look to announcing more of our production schedule for the two new movies maybe by next quarter's conference call or shortly thereafter.","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"mike wallace","Mike","mike wallace","UBS","Analyst"," And what are the economics? Is there any money to come from the distribution partners?","male","meanwhite",75.395,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," The distribution partners will put up the P&amp;A cost. Our marketing costs will primarily be dollars that we will expend throughout our network and all of our vehicles through our Internet distribution, through our television programming, through our publications, etc.. DVDs, they will be behind the scenes, etc.. But the P&amp;A costs will be borne by the distribution studios, so obviously they are in a recruitment mode for those before we would start to see any distribution to us on the box office sales.","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"mike wallace","Mike","mike wallace","UBS","Analyst"," And what sort of split are you looking at?","male","meanwhite",75.395,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," Split with the studios?","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"mike wallace","Mike","mike wallace","UBS","Analyst"," Yes.","male","meanwhite",75.395,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," They take a distribution fee. It varies. There are incremental spots along, if you will, incremental tiers for participation. Fox, I believe begins at 15, and I think Lion's Gate begins at about 17.5. And then they have domestic -- well, they have worldwide distribution for both those movies.","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"mike wallace","Mike","mike wallace","UBS","Analyst"," And then looking out into the next fiscal year, should we assume you are going to do more international events? Is there going to be any change versus the domestic schedule?","male","meanwhite",75.395,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," I believe we will continue to do more international events, and as we have seen, we are so -- I am very enthusiastic about the response that we have had in the international marketplace. The strategy that we put in place approximately last October and which we would tour internationally in what is called our Power Period has really proven to be quite successful. The Power Period includes going over, having a series of Live Events with both our touring brands of RAW and Smack Down! culminating in producing the television program from in the case of last October and will happen again this April from one city back-to-back nights. It has been incredibly successful for us, and we just toured in Japan in the month of February and produced both RAW and Smack Down! again from Saitama Super Arena, and the results there of just growing our licensing product, the partnership with Fuji TV for marketing and promotion, we are seeing such positive results, which is exactly what we expected when we laid out that strategic plan. So we will continue to aggregate more of our events on an international basis. But there again we will pick our markets, seed the market well, grow them, develop the licensing products around it in a way not to burn out the marketplace, but to return often enough to give our retail partners and our licensing partners the opportunity to build the sound licensing and sponsorship packages. One of the things that we really will be focusing on internationally bringing that same philosophy back domestically for Live Events is a long enough leadtime in particular markets for sponsorship. We have hired a new sponsorship person who is based out of our UK office, and they hit the ground running to develop those sponsorship programs. So we have a couple of things that are developing in Italy. Italy has been an incredibly growing market for us. We have a licensee out of Italy on Stickers that has just I think paid us about $.75 million so far just on the Sticker album, and that was a licensee that did not exist. Jakks and THQ have both seen increased distribution in Italy. For toys and for game and our DVD sales, we're going to launch in April at the first translations in Italian for DVDs sales. So all of those bode well. I really believe that we are sowing good seeds internationally, and we will continue to capitalize and be in new markets over there.","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"mike wallace","Mike","mike wallace","UBS","Analyst"," Thanks. One more question. Now that you are a couple of years into the split brand, Linda, is there any change that you are thinking about making you happy with the strategy? Just going to stay the course here, or going forward are you going to do some comingling and you are rethinking the split brands? What are your thoughts there?","male","meanwhite",75.395,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," I think we achieved the success we were looking for with the brand splits, and it did take awhile. However, I think we still have not achieved the crossover viewership for the two brands that we would like. Really only about 28 percent of the people who watch RAW or Smack Down! watch the other program as well. So we think there is tremendous upside opportunity to sample those brands from already a good strong sound base. We do have occasionally stars of one brand who will make an appearance on another brand. As we are moving into WrestleMania, you will see that we have challenges across both brands, and that is really the event, the onetime where we do that. So we have an opportunity to increase the sampling of our viewing audience and to create that interest. But the brand split I believe has worked finally in the way that we look for it. We have the opportunity to tour independently if we choose with the two brands, or we can do a super tour as I explained before that is coming up in April in Europe. So we're pleased with the brand split. I think the developing stars now in the split -- of course, you never can develop enough stars or create the kind of storylines that you are always satisfied with because it is an ongoing process -- an exciting one -- but I think we have really gotten to the point that we are starting to reap the success now of those splits. For instance, when we were in Japan while our Smack Down! was being produced on Tuesday night -- I am sorry, Friday night from Saitama Arena, our Smack Down! -- our RAW group went to Seoul, Korea and performed for a Live Event. So that is working incredibly well I believe in the strategy which we developed. But thanks for the question. I think it has been kind of a hard road, and you know the success that we are seeing now proves that it was a good idea.","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"mike wallace","Mike","mike wallace","UBS","Analyst"," And in order to increase the cross viewership, would you do more of the mainland characters instead of just once a year for WrestleMania? Is that one of the things that you do, or is it something else?","male","meanwhite",75.395,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," Well, I really leave that to the creative folks. I'm not trying to dodge the question. It is just that they are the ones who are working on the storylines every week as to whether or not they redraft someone or they have someone who comes over from a different brand, I pretty much leave that to them to sort through, and they seem to be doing that very well.","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"operator","Operator","NA NA",NA,NA," Alan Gould (ph), Natexis.",NA,NA,NA,"WWE","23-Feb-05","Q3"
"alan gould","Alan","alan gould","Natexis","Analyst"," Sorry. I had some phone problems before.","male","meanwhite",89.6305,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," Well, we're happy to have you now.","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"alan gould","Alan","alan gould","Natexis","Analyst"," Thanks, Linda. First on the films, I heard the comments before, but typically don't Lion's Gate and Fox, they may not get dailies on a product like this, but don't they see it prior to the editor's cut?","male","meanwhite",89.6305,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," They did see dailies as did we because we saw them on a secure Internet system. So we have gotten -- I'm sorry I'm interrupting your question -- let me to let you finish asking it.","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"alan gould","Alan","alan gould","Natexis","Analyst"," It would be unusual to have a film sit in the can for a year if it is -- and an editor's cut by the end of March. You know you would expect it would be released within the next six months or so.","male","meanwhite",89.6305,"WWE","23-Feb-05","Q3"
"linda mcmahon","Linda","linda mcmahon","WWE","CEO"," That is pretty much the timing we are looking at, and we don't have any indication to think that that is different. But if a study is coming out with -- I make this up because it is not so -- but the next Spider-Man release or whatever, we would want to and our studio would then pick the slot where they felt it would have the most success. It could be released early summer you know, and those are kind of the indications we are getting. But it is not locked down yet, so it would be premature for me to really speculate on the release date.","female","meanwhite",92.947,"WWE","23-Feb-05","Q3"
"alan gould","Alan","alan gould","Natexis","Analyst"," Okay. Second thing, WrestleMania 21 I saw in the press release you're talking 1 million buys. That would be greater than WrestleMania 20. Is this because of BSkyB?","male","meanwhite",89.6305,"WWE","23-Feb-05","Q3"
