"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"richard ingrassia","Richard","richard ingrassia","Roth Capital","Analyst"," Okay. Last question then on Films, is there any more perspective you can give on film revenues and profits, if not numbers then maybe just timing? It sounds like you expect gains on Legendary to come in Q4 and if you will, remind me the extent of your (inaudible) participation in the DVD release. It looks like Legendary got moved to Q4, is that right?","male","meanwhite",93.697,"WWE","4-Nov-10","Q3"
"george barrios","George","george barrios","World Wrestling EntertainmentInc","CFO"," No, Legendary was in Q3 at the end of the quarter. As I mentioned in the script, we shipped out according to plan what we hear from point of sale is good news but we'll wait to see. We don't actually get the real detailed numbers until a quarter lag. Knucklehead was then just recently shipped so we'll see that in the fourth quarter, the results, a significant portion of that. But in the current period you had roughly $7.6 million of revenue, about half of that was related to Legendary, the other half is related to other films under the old model, so you're talking about significantly different margins under those two because you had a lot of frontloaded P&amp;A cost on Legendary. So Legendary we have good expectations for it, given what we've seen so far and we're excited about the other releases that are coming. But it's going to make the P&amp;L a little bit lumpy until we get into a steady state, because you have two things happening; the change in approach and the accounting that follows that and you also have the fact that in 2009 we didn't produce any films so we don't get the benefit of that revenue profitability in 2010. So you're going to have some lumpiness for a while and then it will smooth out as we reach a steady state level of production.","male","meanHispanic",89.54,"WWE","4-Nov-10","Q3"
"richard ingrassia","Richard","richard ingrassia","Roth Capital","Analyst"," Right and just a small pipeline in general, obviously. What's the status on Knucklehead?","male","meanwhite",93.697,"WWE","4-Nov-10","Q3"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc","COO"," Knucklehead releases as a DVD, Richard on 11-9, which is Tuesday I believe and we did a marketing theatrical this time in just six or seven theaters in the major markets. We have been promoting it of course throughout assets on our television programming and our magazine, on our DVDs and we're hoping for good things as we release the DVD across many retailers. The difference on Knucklehead versus Legendary is Legendary we went with a Walmart exclusive for the first quarter so they have an exclusive on that DVD through the end of the year. Knucklehead will have broader distribution. And then the one other thing I wanted to mention is that both DVDs have international distribution as well.","female","meanwhite",87.0415,"WWE","4-Nov-10","Q3"
"operator","Operator","NA NA",NA,NA," Your next question is from Michael Kupinski with Noble Financial.",NA,NA,NA,"WWE","4-Nov-10","Q3"
"michael kupinski","Michael","michael kupinski","Noble Financial","Analyst"," I just have a couple of quick questions. With the attendance down for Live Events it's kind of hard to determine if there was some traction on your new talent and story line. Any anecdotal evidence, possibly merchandise sales for some of the new talent that you're starting to see some traction?","male","meanwhite",94.363,"WWE","4-Nov-10","Q3"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc","COO"," I can answer that regarding Nexus certainly. As you know, Nexus is our team of about seven guys now that's one of our new talent pools or in the new talent pool and because John Cena has recently been forced to join Nexus, those merchandise sales, as you can imagine, have gone up. But again, that's very very early results on that. Wade Barrett, as part of Nexus, on his own has been doing very well. We have this new talent, as I mentioned before, Alberto Del Rio, so we're working on it. We're not quite there yet. There's certainly not at the level of an Undertaker or a Triple H, but it's definitely a focus of the organization and the creative team to make those talents bigger.","female","meanwhite",87.0415,"WWE","4-Nov-10","Q3"
"michael kupinski","Michael","michael kupinski","Noble Financial","Analyst"," And as we look to the fourth quarter, the number of events, will that go back to a more normalized level or are some of the events that you kind of missed in the third quarter, is that just gone? Can you just give us a little thought about year-over-year domestic events and international as well?","male","meanwhite",94.363,"WWE","4-Nov-10","Q3"
"george barrios","George","george barrios","World Wrestling EntertainmentInc","CFO"," One of the things, if you notice this year, just because of the way the calendar is falling and some other items, you had a significant increase in Q1 year-over-year, then you had a significant decrease in Q2, I believe it was about 11 and then in this quarter, as we mentioned, an increase. So I think we'll end up the year about 8 to 10 down from last year if you do the math on what I think about on the fourth quarter. So about 8 to 10 down. We always give a range on events because there are changes we make during the year for logistical reasons.","male","meanHispanic",89.54,"WWE","4-Nov-10","Q3"
"michael kupinski","Michael","michael kupinski","Noble Financial","Analyst"," Great. You guys have just been doing a tremendous job in cutting expenses. Obviously a substantial decrease in SG&amp;A expense. Can you give me an idea of whether or not that's a good run-rate as we go into the fourth quarter?","male","meanwhite",94.363,"WWE","4-Nov-10","Q3"
"george barrios","George","george barrios","World Wrestling EntertainmentInc","CFO"," I said originally I think at the start of the year that I thought our normalized run-rate was about 30 million and the two things that are hard for us to predict are legal fees and then changes in management incentive compensation and in the third quarter a big chunk of that was us adjusting our management incentive comp and that was a benefit last year it actually worked against us from an SG&amp;A perspective, so you had both numbers going an opposite way. So I still believe the 30 million is roughly the right target on a per quarter basis, with a little lumpiness depending on how we choose to deploy some of our marketing resources.","male","meanHispanic",89.54,"WWE","4-Nov-10","Q3"
"michael kupinski","Michael","michael kupinski","Noble Financial","Analyst"," Then if you could just give me any progress on the launching of your cable network, particularly given the challenging environment that we have, has that pushed back those plans or are those plans still full speed ahead?","male","meanwhite",94.363,"WWE","4-Nov-10","Q3"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc","COO"," We are still looking at doing the cable network, Michael. We had always contemplated getting more into it after the first of the year so we plan to talk to potential partners after the first of the year and finalize our plans at that time.","female","meanwhite",87.0415,"WWE","4-Nov-10","Q3"
"operator","Operator","NA NA",NA,NA," (Operator instructions) Your next question is from Marla Backer with Hudson Square.",NA,NA,NA,"WWE","4-Nov-10","Q3"
"marla backer","Marla","marla backer","Hudson Square Research","Analyst"," Given that this is the first year that you've been working with Mattel and I think one of the strategies Mattel had discussed that it would pursue would be a greater focus on kids, the kids market versus the collectors market, so just was wondering whether that was something that you and Mattel had discussed and that's something that you still think is reasonable and if so, do you think we could see any kind of blip up in terms of holiday sales on the toy side?","female","meanwhite",91.787,"WWE","4-Nov-10","Q3"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc","COO"," Let me get the first part first. As far as kids versus collectors, they're both very important market segmentation for them, Marla. They are always going to focus on the collector because that's almost an easier sell for them because the collectors will always want the newest and hottest product. Kids, as you know, are very fickle and what they've done and they've done it so well, is that they started advertising on kids' programming on Saturday morning and of course they advertise on our programming as well. You'll see them on Nickelodeon and on CW, so they do a terrific job of marketing the new product. And they have been very successful. As George and I both mentioned, our business is up 172% with Mattel and yes, some of that is apportioned to a better deal in general but the majority of it is due to better sales. They just are a terrific partner and the distribution is very solid worldwide. They have distribution all over the world, direct distribution, meaning they have offices in all the global locations. In addition, going back to the other things that they've done very well is that they have segmented different kinds of products for the children versus the collectors versus mom that's going to buy a gift set, so everything from Flexforce which has been a very successful segment for them, to the two-packs the championship belts and rings and Elite figures, as I mentioned those are for the collectors. They have really done a terrific job of segmenting the products for the different audience. And your second question was, will we see an up-tick? We won't give you any guidance but I'll tell you, our numbers have been so good already, if they continue at the pace that they are, I'm very very happy with that.","female","meanwhite",87.0415,"WWE","4-Nov-10","Q3"
"marla backer","Marla","marla backer","Hudson Square Research","Analyst"," And in terms of we seem to be seeing just some impact of this lingering economic uncertainty, I know we're no longer in a recession apparently but this lingering economic overhang. So given that, I know when the economy really first started to slide I think one of the things you talked about was focusing on making available a greater number of lower priced seats at Live Events and I think that was something that you initially did and had some success with. Are there any opportunities or licensing of merchandise at a lower price point or providing any kind of value pricing to your fans?","female","meanwhite",91.787,"WWE","4-Nov-10","Q3"
"donna goldsmith","Donna","donna goldsmith","World Wrestling EntertainmentInc","COO"," We always look at the price points or our licensees really look at the price points and I believe they offer an array of price points. So Mattel for example offers mini figures at a lower price point and then of course the collector figures of the Elite line is a higher price point. We have everything from silly bands, which of course is the latest hot item for the kids, which is a very low price point. So we do try to make something for everyone and we work very closely with our business partners on making that happen. I think we've done a good job at it. We can always go better and we will continue to follow the industry trends and of course where the economy is going.","female","meanwhite",87.0415,"WWE","4-Nov-10","Q3"
"operator","Operator","NA NA",NA,NA," (Operator instructions) There are no questions in queue at this time.",NA,NA,NA,"WWE","4-Nov-10","Q3"
"michael weitz","Michael","michael weitz","World Wrestling EntertainmentInc","SVP IR"," Thank you everybody. We appreciate you listening to the call today. If you have any questions please do not hesitate to contact me, Michael Weitz at 203-352-8642. Thank you.","male","meanwhite",94.363,"WWE","4-Nov-10","Q3"
