"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"philip livingston","Philip","philip livingston","World Wrestling Entertainment","CFO"," Yep.","male","meanwhite",82.509,"WWE","26-Aug-03","Q1"
"bobby melnick","Bobby","bobby melnick",NA,NA," Okay.","male","meanwhite",78.122,"WWE","26-Aug-03","Q1"
"philip livingston","Philip","philip livingston","World Wrestling Entertainment","CFO"," On the bottom line.","male","meanwhite",82.509,"WWE","26-Aug-03","Q1"
"bobby melnick","Bobby","bobby melnick",NA,NA," And philosophically, you've spoken in the past about the sorts of things you are looking for in terms of how you might deploy a portion of your large cash holdings. Can you provide an update, please as to whether any of that has changed, whether it's still content? Linda, in the past you've spoken about looking at all sorts of things from film to distribution to your own network to et cetera. Can you just provide please an update on what the corporate thinking is now?","male","meanwhite",78.122,"WWE","26-Aug-03","Q1"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment","CEO"," It really hasn't deviated very much from what I've said in the past. I think that, as I said with the hiring of Tom Borecka, we clearly are going be making some investments in the development of you know monetizing our film library. I don't think those are going to be very big costs at this particular point. I expect them to be more revenue generating. With the film distribution, we are working, as I said, to develop those projects to go to market, which I think the primary first one may wind up to be a theatrical release that we would offset with a good partner. But I believe that the concentration and focus as we move forward with it will be to introduce it first to direct to DVD and home video. If it shows it's got more legs than that, we would do some preliminary theatrical releases to see what kind of legs it would have both domestically and internationally, but again our investment in those would be, really protected on our down side basis. So I think that we're continuing to invest in those content sides. I have not yet as we've looked out, found any company or operation for acquisition at this point. But as I've said before, we are not opposed to that as long as it would be accretive to what we are doing.","female","meanwhite",92.947,"WWE","26-Aug-03","Q1"
"bobby melnick","Bobby","bobby melnick",NA,NA," Thank you.","male","meanwhite",78.122,"WWE","26-Aug-03","Q1"
"philip livingston","Philip","philip livingston","World Wrestling Entertainment","CFO"," Next question, operator.","male","meanwhite",82.509,"WWE","26-Aug-03","Q1"
"operator","Operator","NA NA",NA,NA," We'll take the next question from the site of Andrew Eritenberri (ph) with Gabelli. Go ahead Please.",NA,NA,NA,"WWE","26-Aug-03","Q1"
"andrew etitenberri","Andrew","andrew etitenberri",NA,NA," Thanks. Just following up on the previous question, could you just kind of talk about monetizing the library, you know, maybe what the range of options are hypothetically kind of things that you're tossing around without getting into too much detail?","male","meanwhite",93.212,"WWE","26-Aug-03","Q1"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment","CEO"," Okay. Because it would be difficult to go into much detail.","female","meanwhite",92.947,"WWE","26-Aug-03","Q1"
"andrew etitenberri","Andrew","andrew etitenberri",NA,NA," Right.","male","meanwhite",93.212,"WWE","26-Aug-03","Q1"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment","CEO"," We started a bit already with our Fanatic series, that we offer pretty much on Direct TV. We haven't expanded that yet to In Demand. But the products that I think that are available for us, and again we do have--this project hasn't moved as quickly as I would like because of the restraints or constraints placed on us as a result of the WWF ruling you know in the UK.","female","meanwhite",92.947,"WWE","26-Aug-03","Q1"
"andrew etitenberri","Andrew","andrew etitenberri",NA,NA," Right.","male","meanwhite",93.212,"WWE","26-Aug-03","Q1"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment","CEO"," So a lot of cleanup that has to be done in certain segments you know, of that library to put it out and some reworking. So we've been spending some time looking at that. How do we go about it, there'll be some cost involved in that but again it's not going to be multimillion dollars of costs but we have to make sure that we are within the rulings before we go out with those things. So I'm not trying to be vague by that, but I think the first levels of opportunity are going to be on SVOD, video on demand and some wireless applications that we are working on now with Bell Mobility in Canada as well as with a distributor here in the United States for, you know, that's primarily wireless applications with repurposing of content that we already have. We have acquired the AWA and the ECW library. We are growing to become, you know, kind of the, one of the unique places to go for wrestling classics here. And I think that the classic series is one that we're going to be looking to roll out, you know, pretty quickly because it is already there and it doesn't involve a lot of the, you know the fund constraints. So those will be the first moving pieces that we will look for to monetize the library.","female","meanwhite",92.947,"WWE","26-Aug-03","Q1"
"andrew etitenberri","Andrew","andrew etitenberri",NA,NA," Okay. I just had two quick questions on the upfront. Can you talk about what percentage of your inventory you sold versus last year and also what kind of ratings guarantees that you gave in the upfront this year?","male","meanwhite",93.212,"WWE","26-Aug-03","Q1"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment","CEO"," Phil, you might have that information more readily available in front of you.","female","meanwhite",92.947,"WWE","26-Aug-03","Q1"
"philip livingston","Philip","philip livingston","World Wrestling Entertainment","CFO"," Hold on one second.","male","meanwhite",82.509,"WWE","26-Aug-03","Q1"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment","CEO"," Let me speak in general while Phil is checking those specifically for you.","female","meanwhite",92.947,"WWE","26-Aug-03","Q1"
"andrew etitenberri","Andrew","andrew etitenberri",NA,NA," Okay.","male","meanwhite",93.212,"WWE","26-Aug-03","Q1"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment","CEO"," Typically we try to withhold 20% to 30% of our inventory in the upfront so that we can sell it in the scatter market because typically the scatter market as you get into the Christmas season, et cetera, is more in demand so we try not to go out to sell everything across the board. I think that's pretty much the way the industry works anyway. As you know, we are not selling inventory in UPN. This year we have, starting with the television year, well, we're just going into that television year with UPN, so the available inventory to be sold is reduced in total number of minutes, though we do have guaranteed license fee from UPN.","female","meanwhite",92.947,"WWE","26-Aug-03","Q1"
"andrew etitenberri","Andrew","andrew etitenberri",NA,NA," Right.","male","meanwhite",93.212,"WWE","26-Aug-03","Q1"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment","CEO"," So we'll see. I think you know bump in our total rights fee and advertising line as a result of that. But our numbers with our inventory, I think we're at a sell through. Phil do you have your fingers on that now do you think?","female","meanwhite",92.947,"WWE","26-Aug-03","Q1"
"philip livingston","Philip","philip livingston","World Wrestling Entertainment","CFO"," Linda, the answer you gave I think is the best answer we should give in terms of (inaudible). We withheld about 20% to 30% of the inventory for selling in the spot market and did that very consciously feeling good about our ratings and the prices we were seeing and the demand. So we could have sold more and we held back a good chunk for the spot market.","male","meanwhite",82.509,"WWE","26-Aug-03","Q1"
"andrew etitenberri","Andrew","andrew etitenberri",NA,NA," Right.","male","meanwhite",93.212,"WWE","26-Aug-03","Q1"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment","CEO"," Our actuals are holding in with kind of the general philosophy that we've always maintained. Okay. I didn't have that specific number so I'm glad that is where we are.","female","meanwhite",92.947,"WWE","26-Aug-03","Q1"
"philip livingston","Philip","philip livingston","World Wrestling Entertainment","CFO"," You were close. Anything else, Andrew?","male","meanwhite",82.509,"WWE","26-Aug-03","Q1"
"andrew etitenberri","Andrew","andrew etitenberri",NA,NA," Anything on the guarantees? Ratings guarantees?","male","meanwhite",93.212,"WWE","26-Aug-03","Q1"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment","CEO"," We are selling, let me think. It varies, depending on the package, that's put together whether it includes our syndication marketplace. Because we do have syndicated shows that we sell as well as RAW, as well as all the programs on TNN and they're various packages. So it so depends on whether or not we're selling to a male demo. It depends on what the advertiser is looking for and we sell into the strength and custom those packages. So there are guarantees on CPMs relative to you know whatever demo that we are selling at that particular time. We have had reserve for under delivery over the past year, but we are eating up that reserve. And I think as we move forward we're a little more conservative so we only put through about a 10% increase in ratings for ourselves moving forward in the market this year.","female","meanwhite",92.947,"WWE","26-Aug-03","Q1"
"andrew etitenberri","Andrew","andrew etitenberri",NA,NA," Okay.","male","meanwhite",93.212,"WWE","26-Aug-03","Q1"
"philip livingston","Philip","philip livingston","World Wrestling Entertainment","CFO"," Andrew, what I'd add to that is I'd tell you that we are selling it at a pretty good knockdown from where the ratings were last year.","male","meanwhite",82.509,"WWE","26-Aug-03","Q1"
"andrew etitenberri","Andrew","andrew etitenberri",NA,NA," Right.","male","meanwhite",93.212,"WWE","26-Aug-03","Q1"
"philip livingston","Philip","philip livingston","World Wrestling Entertainment","CFO"," A little bit above where we are now so not. So there's not that, I don't anticipate we will have the ADU situation the ratings that we sold on were more conservative than last year. And so I'd expect that we wouldn't be building up our ADU liability in the future","male","meanwhite",82.509,"WWE","26-Aug-03","Q1"
"andrew etitenberri","Andrew","andrew etitenberri",NA,NA," Okay.","male","meanwhite",93.212,"WWE","26-Aug-03","Q1"
"philip livingston","Philip","philip livingston","World Wrestling Entertainment","CFO"," We are burning that ADU liability off as we speak delivering a lot of those units in this current month.","male","meanwhite",82.509,"WWE","26-Aug-03","Q1"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment","CEO"," And part of that is due to the ratings increase that we've been seeing so that's all a good trend and good news in the area.","female","meanwhite",92.947,"WWE","26-Aug-03","Q1"
"andrew etitenberri","Andrew","andrew etitenberri",NA,NA," All right, thanks.","male","meanwhite",93.212,"WWE","26-Aug-03","Q1"
"philip livingston","Philip","philip livingston","World Wrestling Entertainment","CFO"," Okay. Next question, operator?","male","meanwhite",82.509,"WWE","26-Aug-03","Q1"
"operator","Operator","NA NA",NA,NA," [OPERATOR INSTRUCTIONS].",NA,NA,NA,"WWE","26-Aug-03","Q1"
"philip livingston","Philip","philip livingston","World Wrestling Entertainment","CFO"," Well, summertime and I'm sure everybody is getting ready for Labor Day, so if there are no other questions we'll wait here a second, but we'll let everybody get on to about their business. Anything else, operator?","male","meanwhite",82.509,"WWE","26-Aug-03","Q1"
