"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"michael kelman","Michael","michael kelman","Susquehanna Financial Group","Analyst"," Okay, thank you, guys.","male","meanwhite",94.363,"WWE","1-Dec-05","Q2"
"operator","Operator","NA NA",NA,NA," Alan Gould with Natexis Bleichroeder.",NA,NA,NA,"WWE","1-Dec-05","Q2"
"alan gould","Alan","alan gould","Natexis Bleichroeder","Analyst"," A couple questions. First, Linda, what has changed so that domestic attendance is up 16% year-to-date? Is it fan interest? Is it the choice of the venues you are using? Is it the USA promotion of the switch of the TV program? Second, for Mike, you raised your outlook $0.04 to $0.05 on an EPS basis for the year; yet the quarter was up 10% versus consensus. Are you just being conservative? Or is there anything we should be cautious about for the second half of the next year?","male","meanwhite",89.6305,"WWE","1-Dec-05","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling EntertainmentInc.","CEO"," Mike, why don't you go first?","female","meanwhite",92.947,"WWE","1-Dec-05","Q2"
"michael sileck","Michael","michael sileck","World Wrestling EntertainmentInc.","CFO"," Yes, Alan, relative to our forecast, don't forget that we will be -- we will not have the ad sales revenue from the RAW show in the back half of the year. As I had mentioned that is an impact of approximately 19 million in revenue and approximately 12 million in the profit contribution. Also as stated, we are going to make several million dollars of investments in our Internet initiatives, which will certainly pay off, but not immediately. So those are some of the reasons for the forecast.","male","meanwhite",94.363,"WWE","1-Dec-05","Q2"
"alan gould","Alan","alan gould","Natexis Bleichroeder","Analyst"," Wasn't the TV portion already in your old forecast? I am just looking at the delta between today versus last quarter. You have raised it $0.04 to $0.05, yet you beat consensus by a dime.","male","meanwhite",89.6305,"WWE","1-Dec-05","Q2"
"michael sileck","Michael","michael sileck","World Wrestling EntertainmentInc.","CFO"," Yes, I think we hit the ball out of the park this quarter. We may be able to continue to do that; but I think from a planning standpoint, we want to err on the side of being conservative.","male","meanwhite",94.363,"WWE","1-Dec-05","Q2"
"alan gould","Alan","alan gould","Natexis Bleichroeder","Analyst"," Okay.","male","meanwhite",89.6305,"WWE","1-Dec-05","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling EntertainmentInc.","CEO"," Alan, relative to your first question with live events, I think it is a combination of all the things that you mentioned. It is sometimes mix of buildings. But it also speaks to, I think, what we were spending the last several months, maybe 18 months. So in that building these Superstars, as we have talked about with John Cena, who is the WWE champion, and David Batista. And we are just very happy that the star power that these guys have, along with many up and coming new stars, and the creativity behind the storylines that is following these stars, I think now you're starting to see pay off. We have had a couple Supershows, which we have challenged, had interpromotional brands, leading up to pay-per-views. I think all of those things are indicative of just the robustness of the business and reaching back into the fan base.","female","meanwhite",92.947,"WWE","1-Dec-05","Q2"
"alan gould","Alan","alan gould","Natexis Bleichroeder","Analyst"," Do you think you hit a trough a year ago or so?","male","meanwhite",89.6305,"WWE","1-Dec-05","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling EntertainmentInc.","CEO"," I think we probably did. I think we probably did. That was kind of low, and we have had consistent trends now showing that those attendances are coming up.","female","meanwhite",92.947,"WWE","1-Dec-05","Q2"
"alan gould","Alan","alan gould","Natexis Bleichroeder","Analyst"," Okay, thank you.","male","meanwhite",89.6305,"WWE","1-Dec-05","Q2"
"operator","Operator","NA NA",NA,NA," James Clement with Sidoti.",NA,NA,NA,"WWE","1-Dec-05","Q2"
"james clement","James","james clement","Sidoti &amp; Company","Analyst"," A quick question. I noticed that the prior events pay-per-view line item in the chart was up substantially year-over-year. I also noticed in the weekly performance drivers document that you guys put out weekly, that the Vengeance event of this year was revised upward substantially. I was wondering if the two were connected, and what was going on. Is it just that there are more, perhaps, international buys going on and maybe you guys don't get the data as quickly?","male","meanwhite",87.648,"WWE","1-Dec-05","Q2"
"michael sileck","Michael","michael sileck","World Wrestling EntertainmentInc.","CFO"," James, that is exactly correct. The profile of events is increasing toward international, as we have mentioned; and as a result the reporting lag of that is a bit greater. So, yes, that is the reason for it.","male","meanwhite",94.363,"WWE","1-Dec-05","Q2"
"james clement","James","james clement","Sidoti &amp; Company","Analyst"," Okay, and just correct me if my history is a little bit wrong, but it seemed like around last year it seemed like the magnitude of the upward revisions were not as much as they had been prior. It seems as if that trend is now sort of reversing itself back to maybe where it was two years ago or three years ago? Is that probably right?","male","meanwhite",87.648,"WWE","1-Dec-05","Q2"
"michael sileck","Michael","michael sileck","World Wrestling EntertainmentInc.","CFO"," I can't really speak for a few years ago. But the trend has -- there has been some ebb and flow to it over the course of the last few years. But certainly for the last few quarters it has been trending upward. I think international is a little large reason for that.","male","meanwhite",94.363,"WWE","1-Dec-05","Q2"
"james clement","James","james clement","Sidoti &amp; Company","Analyst"," Okay, just another quick question. With regard to the TV advertising and the switch to RAW, I think you said that it impacted you from a revenue basis of $2.1 million this quarter. If you annualize that number, it is still substantially less than the 37 million that you talked about when you originally made the announcement. Is the month October, historically, was that seasonally a relatively weak advertising month? Or I was just wondering what the disconnect was.","male","meanwhite",87.648,"WWE","1-Dec-05","Q2"
"michael sileck","Michael","michael sileck","World Wrestling EntertainmentInc.","CFO"," Remember, you only had -- really it was in the first week of the last month of the quarter. That was the only impact. So I think if you annualize it out, you will come up with what we have called to be approximately 19 million in the back half of the year.","male","meanwhite",94.363,"WWE","1-Dec-05","Q2"
"james clement","James","james clement","Sidoti &amp; Company","Analyst"," Okay, okay. All right, thanks very much.","male","meanwhite",87.648,"WWE","1-Dec-05","Q2"
"operator","Operator","NA NA",NA,NA," (OPERATOR INSTRUCTIONS) Marla Backer with Research Associates.",NA,NA,NA,"WWE","1-Dec-05","Q2"
"marla backer","Marla","marla backer","Research Associates","Analyst"," I have a couple of follow-up questions about the RAW's move to USA. The ratings were up on average, you said, Linda, during post the move; and the ratings for the first week, for the premiere on USA Network were really strong. I think there was a huge spike on your website. You said also that your research shows that you're getting a new fans now. Can you talk a little bit about where you see the ratings -- they have ebbed a little bit -- but where you see them moving going forward. What type of new fan base are you seeing now that RAW has moved? Are you getting a younger fans, which I think is one of your target objectives? Can you talk a little bit about where the fan base is moving?","female","meanwhite",91.787,"WWE","1-Dec-05","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling EntertainmentInc.","CEO"," We are seeing some younger fans come in. But as well as the 18 to 34 male group is growing as well. We are up about 15% in our average rating over the same time frame last year; and I think about 16% over the last month as we were on spike. So I think our rating trends are holding steady right now. I think we have brought in new fans. I expect to them to hold and probably trend upward a bit. I don't think we're going to see 4 7s on a consistent basis that we saw out of the box with our return to RAW. But good strong, solid base of the high 3s, and low 4s is what I am looking for, I know, for probably the rest of this television season.","female","meanwhite",92.947,"WWE","1-Dec-05","Q2"
"marla backer","Marla","marla backer","Research Associates","Analyst"," Okay, and in terms of your conversations with USA Network, you had talked about having a couple of specials, those Saturday night late specials. Those are all still on track, is that correct?","female","meanwhite",91.787,"WWE","1-Dec-05","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling EntertainmentInc.","CEO"," Yes, they are. Yes, they are.","female","meanwhite",92.947,"WWE","1-Dec-05","Q2"
"marla backer","Marla","marla backer","Research Associates","Analyst"," Okay. Now one other question --.","female","meanwhite",91.787,"WWE","1-Dec-05","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling EntertainmentInc.","CEO"," Excuse me, though; that late-night special will be on NBC, not on USA, but it is part of the whole NBCU group.","female","meanwhite",92.947,"WWE","1-Dec-05","Q2"
"marla backer","Marla","marla backer","Research Associates","Analyst"," Right, but it is still the same package that you had talked about earlier?","female","meanwhite",91.787,"WWE","1-Dec-05","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling EntertainmentInc.","CEO"," Correct.","female","meanwhite",92.947,"WWE","1-Dec-05","Q2"
"marla backer","Marla","marla backer","Research Associates","Analyst"," Okay. In terms of the movies, so now you have some ballpark dates for the two movies. But once those come out, the only other film that you will have in production is Condemned, until you see how the two movies do at the box office. Do you -- what is your objective in terms of a release schedule? Are you thinking that you'll stay with that two movie releases per year, if they do well? Or are you thinking it will move down to one per year or even possibly move up?","female","meanwhite",91.787,"WWE","1-Dec-05","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling EntertainmentInc.","CEO"," I think that really is a wait-and-see. If the two are really strong, out of the box, at the box office, we might think to do three on a yearly basis. But it will depend on production schedules. We're going back to Australia for The Condemned. We are planning probably in March to begin that production. Australia was a very good thing venue for the first two films that we produced, and we're excited about being back there. We are also looking, as I mentioned in my comments this morning, at some made-for-TV movies. I am not really at liberty to discuss those much, beyond just making a general statement. But those will be the concentration of the focus. But I think if we are strong out of the box and we have good international reception also for these films, we would bump up probably the production schedule. But again it will be on a very conservative, let's see how they are doing, what is the marketplace ready for? And we will very cautiously, again, not going into production really until we have our distribution deals lined up. Because that is our key in keeping the budgets low. So we think we have got a good formula to move forward.","female","meanwhite",92.947,"WWE","1-Dec-05","Q2"
"marla backer","Marla","marla backer","Research Associates","Analyst"," And the made-for-TV movies, the budgets would presumably be lower than the 20 million you have talked about for the theatrical releases?","female","meanwhite",91.787,"WWE","1-Dec-05","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling EntertainmentInc.","CEO"," Sure, they would run somewhere in the 4 to $5 million range.","female","meanwhite",92.947,"WWE","1-Dec-05","Q2"
"marla backer","Marla","marla backer","Research Associates","Analyst"," Okay. And then my last question --.","female","meanwhite",91.787,"WWE","1-Dec-05","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling EntertainmentInc.","CEO"," Of course there would be some offset with license fees for those.","female","meanwhite",92.947,"WWE","1-Dec-05","Q2"
"marla backer","Marla","marla backer","Research Associates","Analyst"," Okay. Second to last question, if you do go made-for-TV, is that in addition to the one to two for theatrical release?","female","meanwhite",91.787,"WWE","1-Dec-05","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling EntertainmentInc.","CEO"," Yes.","female","meanwhite",92.947,"WWE","1-Dec-05","Q2"
"marla backer","Marla","marla backer","Research Associates","Analyst"," Okay, and my last question is on the Branded Merchandise. Obviously, you have talked in the past about really trying to monetize the library and develop the legacy fan base. Where are you in terms of the library? Are you just hitting the tip of the iceberg? Do you have a lot of titles remaining that would still appeal to that legacy fan base?","female","meanwhite",91.787,"WWE","1-Dec-05","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling EntertainmentInc.","CEO"," We are really just tapping the tip of the iceberg, and we are continuing to acquire other libraries as well just to satisfy -- we want to be the place to come for this particular industry, which would incorporate other organizations that have been part of this industry over the years. So I think as you're seeing, just now we have just released the Undertaker; we're coming out with The Bret Hart Story. Bret Hart, that wan an incredibly controversial time, when Bret Hart lost the championship, for those fans who might be listening. But I think that utilizing those controversial topics will continue to drive the sale of a lot of these videotapes. And we are -- there are multiple disks, and there are new interviews, and there is a lot of packaging going on when we offer them on our website with other merchandise. So I think we are really looking at how we market and package not only off our own website but to the retailers. It has really proven well. In an industry when trends are showing that the growth for this year is going to be about 9%, ours is looking to be at about 30% in Home Video.","female","meanwhite",92.947,"WWE","1-Dec-05","Q2"
"marla backer","Marla","marla backer","Research Associates","Analyst"," Okay, great. Thanks very much.","female","meanwhite",91.787,"WWE","1-Dec-05","Q2"
"operator","Operator","NA NA",NA,NA," Mario Cibelli with Marathon Partners.",NA,NA,NA,"WWE","1-Dec-05","Q2"
"mario cibelli","Mario","mario cibelli","Marathan Partners","Analyst"," A couple of questions. Linda, on the U.S. attendance, were there any -- did you have a number of where you were in the exact same facility and you were up significantly? Sort of very fair comparisons year-over-year or some other point of time, where you could say we were up 15% in the same place, from the same place?","male","meanHispanic",62.143,"WWE","1-Dec-05","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling EntertainmentInc.","CEO"," We have not done that kind of a specific analysis, Mario. I think in general, we tour the country on a pretty specific and steady basis on a geographically prudent way. Let me emphasize this; this is North American, it is not just U.S. for the number. But we pretty much are in the same demographic areas year-over-year at about the same time, because we kind of go with the weather as well. So I don't have a specific answer to your question. But in general I would say that we pretty much are in the same markets and in comparable buildings. So it does show, in my view, I think in the general analysis here, we agree that this is a positive trend. It's growth. It is not really similar to mix or that sort of thing.","female","meanwhite",92.947,"WWE","1-Dec-05","Q2"
"mario cibelli","Mario","mario cibelli","Marathan Partners","Analyst"," Right, some part is mix, but some part is absolutely real. (multiple speakers)","male","meanHispanic",62.143,"WWE","1-Dec-05","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling EntertainmentInc.","CEO"," Correct.","female","meanwhite",92.947,"WWE","1-Dec-05","Q2"
"mario cibelli","Mario","mario cibelli","Marathan Partners","Analyst"," Okay. Then on the Home Video business, I am sorry if I missed some of this. The Anthology box, that is the $200 DVD, right?","male","meanHispanic",62.143,"WWE","1-Dec-05","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling EntertainmentInc.","CEO"," Correct.","female","meanwhite",92.947,"WWE","1-Dec-05","Q2"
"mario cibelli","Mario","mario cibelli","Marathan Partners","Analyst"," So did you get a sort of a full impact on that in the quarter? A partial? Because I think you sort of said -- I mean, I assume it is also there for the Christmas selling season. Was that a full or partial for the quarter? Anything you could say there to give us a little insight?","male","meanHispanic",62.143,"WWE","1-Dec-05","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling EntertainmentInc.","CEO"," Yes, partial at this point. I think you'll see it predominantly come out in the next quarter. Mike, correct (multiple speakers)?","female","meanwhite",92.947,"WWE","1-Dec-05","Q2"
"michael sileck","Michael","michael sileck","World Wrestling EntertainmentInc.","CFO"," It was released, Mario, late in the second quarter. So we saw really very little impact of it in the second quarter. You will see much more of an impact, we believe, in the third quarter.","male","meanwhite",94.363,"WWE","1-Dec-05","Q2"
"mario cibelli","Mario","mario cibelli","Marathan Partners","Analyst"," So the $5.00 unit wasn't only driven by this one increase. Wasn't only driven by this; it was others as well.","male","meanHispanic",62.143,"WWE","1-Dec-05","Q2"
"michael sileck","Michael","michael sileck","World Wrestling EntertainmentInc.","CFO"," Others as well, including the Undertaker DVD, which is a three-disk set.","male","meanwhite",94.363,"WWE","1-Dec-05","Q2"
"mario cibelli","Mario","mario cibelli","Marathan Partners","Analyst"," That is real good business. Great. How about -- sorry if you just commented on this too. On the Web advertising, just on your Internet site, have you made a comment there if you're up significantly, and are you either sequentially or year-over-year, or anything like that?","male","meanHispanic",62.143,"WWE","1-Dec-05","Q2"
