"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"michael kelman","Michael","michael kelman","Susquehanna","Analyst"," Great. Thanks very much.","male","meanwhite",94.363,"WWE","5-Dec-06","Q2"
"mike sileck","Mike","mike sileck","World Wrestling Entertainment Inc.","CFO"," You're welcome.","male","meanwhite",81.55,"WWE","5-Dec-06","Q2"
"operator","Operator","NA NA",NA,NA," Thank you. We'll take our next question from James Clement with Sidoti, go ahead, please.",NA,NA,NA,"WWE","5-Dec-06","Q2"
"james clement","James","james clement","Sidoti","Analyst"," Mike, I know I ask this question every couple of quarters and I figure I'll ask it again now. Pay-per-view buys recognized from prior periods was certainly a lot lower than it's been over the last two quarters, is that just an -- is that just -- is that just an issue of the inherent lumpiness and just timing of how those are recognized? Or do you feel that the initial -- the initial information that you get from MSOs now from their reporting is more accurate than it's been historically and we shouldn't be looking for upward revisions of the same kind of magnitude we've seen over the last couple of years?","male","meanwhite",87.648,"WWE","5-Dec-06","Q2"
"mike sileck","Mike","mike sileck","World Wrestling Entertainment Inc.","CFO"," Yes, my sense on that, Jamie, is that the reporting is getting better and it's getting more timely. Now the counter to that is that the increase in the international piece of that business because of the nature of the international buys, the time, the reporting time lines are a bit slower. So there's a built in lag there. But I would say just on balance going forward, I would not expect to see the big sort of adjustments that we've seen in the past. I think the initial forecasts are better than they had been historically.","male","meanwhite",81.55,"WWE","5-Dec-06","Q2"
"james clement","James","james clement","Sidoti","Analyst"," Okay. Because just looking at the information you provide on your website. I mean, it doesn't really look like -- even going back to this past year's WrestleMania, which obviously would have had a fair number of international buys, that's really been revised upward all that much.","male","meanwhite",87.648,"WWE","5-Dec-06","Q2"
"mike sileck","Mike","mike sileck","World Wrestling Entertainment Inc.","CFO"," Right.","male","meanwhite",81.55,"WWE","5-Dec-06","Q2"
"james clement","James","james clement","Sidoti","Analyst"," Okay. Okay. All right. Moving on. With regard to digital media and specifically online advertising, do you guys have a dedicated sales force that's actually out there selling advertising? Can you explain to us a little bit how that's evolved over the last couple of quarters?","male","meanwhite",87.648,"WWE","5-Dec-06","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Jamie, yes, we do have a dedicated sales force and we are growing it. We sort of had a stutter step there for a bit with our sales force, but I think now that we have secured the services of an experienced online integrated salesperson and she is now in the process of adding to that, to that staff. We'll have -- currently we're -- have about 8 people in our New York office, we have about 2 in California, and we have about, we're scheduling about 3 for the Midwest, the Chicago or Detroit area. So that's significantly more than we've had in the past outselling this particular product. So with now the advertising looking not only to create banners et cetera on pages, but now have to monetize the streaming that we have. Are we packaging it? Are we going to have advertising in advance of each of the streams? Those would be sort of the strategic areas now that we're looking at since we have been adding to this dedicated sales force on the ground. I think that it bodes well for our continued growth in that area. In fact I expect big growth in that area over the next year.","female","meanwhite",92.947,"WWE","5-Dec-06","Q2"
"james clement","James","james clement","Sidoti","Analyst"," Okay. Great. Thanks very much for your time.","male","meanwhite",87.648,"WWE","5-Dec-06","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Thank you.","female","meanwhite",92.947,"WWE","5-Dec-06","Q2"
"operator","Operator","NA NA",NA,NA," We'll take our next question from Alan Gould with Bleichroeder. Go ahead, please.",NA,NA,NA,"WWE","5-Dec-06","Q2"
"alan gould","Alan","alan gould","Natexis Bleichroeder","Analyst"," Thank you. Few questions. First for Mike, there is 0.5 million to 600,000 of other income the quarter. Could you tell us what that was? And with the video games, was there revenue recognized in the quarter for the video games? Or is that recognized after you get the sales from the video game manufacturers?","male","meanwhite",89.6305,"WWE","5-Dec-06","Q2"
"mike sileck","Mike","mike sileck","World Wrestling Entertainment Inc.","CFO"," I'll take them in reverse order. The video games is not -- the revenue from that has not yet been recognized. It will be recognized in 2007 as we get reports from our license partners. Early indications are that those gains are doing well, though. We're very pleased with both the product itself, got very good reviews, and we're also pleased with the selling activity of it since it was released.","male","meanwhite",81.55,"WWE","5-Dec-06","Q2"
"alan gould","Alan","alan gould","Natexis Bleichroeder","Analyst"," Okay.","male","meanwhite",89.6305,"WWE","5-Dec-06","Q2"
"mike sileck","Mike","mike sileck","World Wrestling Entertainment Inc.","CFO"," Relative to the $600,000 item, there was some investment income on kind of a mark to market of an investment that we have that generated some income for us.","male","meanwhite",81.55,"WWE","5-Dec-06","Q2"
"alan gould","Alan","alan gould","Natexis Bleichroeder","Analyst"," Okay. And a couple more. Linda, you said this is the seventh consecutive quarter of North America attendance growth. If you go back to the peak there theoretically could be a lot of upsides. How much does this keep -- what's your crystal ball say? How much does this keep increasing? Or is it rate increasing et cetera?","male","meanwhite",89.6305,"WWE","5-Dec-06","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Well, at the peak, I think our average live attendance was about, yes, it was 9,500 to 10,000. So at about 5,200 for domestic attendance now, as you said there's quite a bit of upside potential. We are -- there's more competition in the marketplace now, but I'm very encouraged by the growth that we've seen in our live events. We, I think we said on a prior call that we relooked at our touring schedule, we have grouped more of our tours, in particular marketplaces and we move on to the next market so that we really wanted to make sure we didn't have a burn out factor in the marketplace by going there too often. And I think that strategy has really worked. We have an aggressive marketing team that's out there and promoting team that's been fueled by a new leader in that group, as well. And then it's how we've looked at our international marketplace for, again, the touring and capitalizing on how many times to go to those markets. I think our focus is really on growing the marketplace, not burning it out, capitalizing on having the event at a less frequent rate in the larger markets. But it's a delicate balance of how many times are the right times to go. And I think our experimenting with that has proven that we're having success.","female","meanwhite",92.947,"WWE","5-Dec-06","Q2"
"alan gould","Alan","alan gould","Natexis Bleichroeder","Analyst"," Okay. And the change of ECW into SmackDown, does that occur -- when does that occur? And I assume that should increase some of the SmackDown attendance.","male","meanwhite",89.6305,"WWE","5-Dec-06","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," I believe it's this week. That we've made the change to have ECW start touring with SmackDown, and really that was a logistics issue that we looked at the cost of travel, et cetera and the advertising and marketing in a particular marketplace it just made sense at this point to expose ECW to a larger live event audience and I think that will give us an opportunity to grow that brand, as well.","female","meanwhite",92.947,"WWE","5-Dec-06","Q2"
"alan gould","Alan","alan gould","Natexis Bleichroeder","Analyst"," Last question. The international pay-per-view buys were a smaller percentage of total than they had been historically. Any reason why that occurred this quarter?","male","meanwhite",89.6305,"WWE","5-Dec-06","Q2"
"mike sileck","Mike","mike sileck","World Wrestling Entertainment Inc.","CFO"," I think the one thing of note is as we had said previously, Italy has been a really hot market for us. And really, it's really performed, we had above natural growth as sort of we would characterize it historically. Leading up this kind of the trailing year. That the growth there has now moderated and so we've seen some pay-per-view sort of moderate at that level. That has caused kind of a shifting. And then also the -- several of the prior year buys were international events, as well. And that had an impact, but primarily we have seen some cooling down in Italy and, I think, that's been a big factor for us. But overall we are pleased with the balance. We had said all along that we didn't necessarily anticipate being at 40%. And what we're seeing is kind of a come back to sort of a normalization in the 30 to 35%.","male","meanwhite",81.55,"WWE","5-Dec-06","Q2"
"alan gould","Alan","alan gould","Natexis Bleichroeder","Analyst"," Okay. Thank you very much.","male","meanwhite",89.6305,"WWE","5-Dec-06","Q2"
"mike sileck","Mike","mike sileck","World Wrestling Entertainment Inc.","CFO"," Yes.","male","meanwhite",81.55,"WWE","5-Dec-06","Q2"
"operator","Operator","NA NA",NA,NA," We'll take our next question from [Bob Jenkins] with [Schaeffer] Capital Management.. Go ahead, please.",NA,NA,NA,"WWE","5-Dec-06","Q2"
"bob jenkins","Bob","bob jenkins","Scheffer Capital Management","Analyst"," Hello, good morning. Linda, just a question on brand management. Between the three wrestling brands, SmackDown, RAW, and ECW. Why not have them as three separate and distinct brands ran by three different people, set up their own budgets, and keep them independent? No mingling of wrestlers except for special occasions. Because right now it just seems like all three brands are just homegenized into one separate thing, one separate entity and there is no difference between the three. It gives the viewer no reason to check out any other, any other brand over one.","male","meanwhite",71.6535,"WWE","5-Dec-06","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Well, clearly, our goal with the three brands is to have them be stand alone brands. However, the decision that we made when we first separated the RAW and the SmackDown brands was to provide us with the opportunity to reach different audiences on cable and on broadcast, also to give us different touring teams so that we could increase our international live events, all of which we have done. We've spent the last 4 to 5 years in the brand separation and now we found that you can still create more rivalry, sometimes by crossing over the brands no different than if you had a different league competing with another. Part of the crossover effect has been to increase that competitive factor. So that is part of what we're doing. We also look at ECW as a development brand and also gives us the opportunity to launch more in a newer talent through there. So I think we're accomplishing the goals we set out to -- when we first started, which was to give us the opportunity to create more stars by having the two brands. And now adding ECW, providing the opportunity for greater international growth, more licensing product off of the two brands and now the three brands and ECW's growing slowly. So your question really is why not make them even more distinct? I think that we have created the distinct brands and since they are now created distinctively, we have the opportunity to cross promote and have some of the talent migrate back and forth across the different brands so that we can increase the story lines and continue to grow all of the brands in our total business.","female","meanwhite",92.947,"WWE","5-Dec-06","Q2"
"bob jenkins","Bob","bob jenkins","Scheffer Capital Management","Analyst"," Thank you very much.","male","meanwhite",71.6535,"WWE","5-Dec-06","Q2"
"operator","Operator","NA NA",NA,NA," Thank you. [OPERATOR INSTRUCTIONS] We'll take our next question from Robert Routh with Jefferies. Go ahead, please.",NA,NA,NA,"WWE","5-Dec-06","Q2"
"robert routh","Robert","robert routh","Jefferies and Company","Analyst"," Hi, yes. Thank you very much. Few quick questions. With respect to the Genius Products deal. I was wondering if you can go into a little more detail about the cofinancing and coproduction aspects of that particular transaction. And in terms of the economics, obviously they're better than the Sony economics and they can focus more on your product and Sony because that of MGM and Columbia TriStar. I'm wondering for you can give us a sense as to how many basis points in terms of distribution fee, WWE will be saving as a result of that particular deal. Also, I was wondering if you could talk a little bit about how you feel about the International Fight League going public. What your feelings are about that. I know they backed into a shell last Wednesday. And a little bit on 24/7 in terms of how the progress with that is going, obviously with more VOD being rolled out, I would think that that could be a big opportunity going forward.","male","meanwhite",92.7305,"WWE","5-Dec-06","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," That was a lot, Robert.","female","meanwhite",92.947,"WWE","5-Dec-06","Q2"
"mike sileck","Mike","mike sileck","World Wrestling Entertainment Inc.","CFO"," Robert, I'll start and then if we miss a few of them we apologize. The way I would characterize the Genius deal is that there's several hundred basis points that we are advantaged by going forward. I don't want to get any more granular than that, I'm sure you can understand why. So overall, and that's kind of the deal. Now while we've had a lot of strategic conversations and I think there's a lot of -- there's the McMahons, and the Weinsteins, I think there's a lot of common ground there. And we really do anticipate over time that we hope to develop a more broad reaching business arrangement. The reality is as we sit here today the economic -- the Genius distribution deal is the only thing that is formalized at this point. And then, I think your other question was regarding 24/7. Just regarding that, we have announced that CableVision is, we are going to be carried on CableVision. That was one of the last big MSOs that we were looking to get. So we'll see that kind of, that will help the expansion of the distribution. We are still are waiting on Time Warner Cable, that's one of the large ones that we have left to go. But that product, I think, just continues to evolve, the distribution is evolving, and I think the quality of the product is evolving, as well. And your other question, I think I missed, Robert. I apologize.","male","meanwhite",81.55,"WWE","5-Dec-06","Q2"
"robert routh","Robert","robert routh","Jefferies and Company","Analyst"," As far as the International Fight League, they kind of stealthily went public through a shell last Wednesday. I was just curious, it's obviously not the same as WWE, but it's similar. Kind of like the Ultimate Fighting Championship, whether or not you have any feelings about that or not? And then just kind of one adjunct question is whether or not you care about HD, DVD, or Blu Ray given the size of your library, whether you're kind of deciding one way or the other, or it really doesn't matter to you?","male","meanwhite",92.7305,"WWE","5-Dec-06","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," At this particular time, relative to IFL, and UFC, I think they are good competitors in the marketplace for sporting programs, it's a good demo reach for them, and it's clearly , a growing sports theater, one that we're taking a look at too and even announced last week that we had the folks from Pride in to meet with us. We're having an opportunity to take a closer look at the development of that particular business, as well. In terms of HD and DVD, we're ready when the marketplace is ready , for what our product needs to be. And I think as the demand for those high quality products roll out, then our distributors will let us know. I think that's what the partnership with Genius will help us focus on as well, the need to produce that kind of product. For now, we have not entered into that.","female","meanwhite",92.947,"WWE","5-Dec-06","Q2"
"robert routh","Robert","robert routh","Jefferies and Company","Analyst"," Great. Thank you very much.","male","meanwhite",92.7305,"WWE","5-Dec-06","Q2"
"operator","Operator","NA NA",NA,NA," Thank you. We'll take our next question from Michael Kelman with Susquehanna. Go ahead, please.",NA,NA,NA,"WWE","5-Dec-06","Q2"
"michael kelman","Michael","michael kelman","Susquehanna","Analyst"," Thanks. I just had a quick question on the TV rights revenue. It looked like it was down sequential this quarter from 22.2 million to 21.8 million. Just want to get an understanding of why we saw that sequential down tick. And also with regards to your change in touring strategy for ECW, does that have any impact on your TV rights deal?","male","meanwhite",94.363,"WWE","5-Dec-06","Q2"
"mike sileck","Mike","mike sileck","World Wrestling Entertainment Inc.","CFO"," No, Mike, the only thing I think you'd notice in the TV rights deal is if you're looking at it consecutively is that in the prior quarter, I guess that would have been the first quarter, first fiscal quarter, there was some TV -- we had some specials that we were paid above and beyond for. There was a diva special in there and one other, one other -- an additional hour of one of our shows, which we get paid incrementally for. And the only other change relative to -- in that line item to last year is, of course, we are getting paid for ECW programming. And that is up from what it was a few months ago. Because when there was a pickup for an additional 15 months, the rate went up fairly significantly on a percentage basis. So that's been the only kind of movement around in that area -- in that line item.","male","meanwhite",81.55,"WWE","5-Dec-06","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," And just to answer the other question, the change in tourings, doesn't have anything to do with our television rights fees. We are producing our television show just as we've been doing since the inception of ECW.","female","meanwhite",92.947,"WWE","5-Dec-06","Q2"
"michael kelman","Michael","michael kelman","Susquehanna","Analyst"," Perfect. Thank you.","male","meanwhite",94.363,"WWE","5-Dec-06","Q2"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc.","CEO"," Thank you.","female","meanwhite",92.947,"WWE","5-Dec-06","Q2"
"michael weitz","Michael","michael weitz","World Wrestling Entertainment Inc.","VP, IR, Financial Planning"," Operator, was that the last question?","male","meanwhite",94.363,"WWE","5-Dec-06","Q2"
"operator","Operator","NA NA",NA,NA," Yes, it appears we have no further questions at this time, sir.",NA,NA,NA,"WWE","5-Dec-06","Q2"
"michael weitz","Michael","michael weitz","World Wrestling Entertainment Inc.","VP, IR, Financial Planning"," Thanks, everyone. We appreciate you listening to the call today. My name is Michael Weitz, if you have any questions, please do not hesitate to contact me. My number is 203-352-8642. Thanks again, have a great day.","male","meanwhite",94.363,"WWE","5-Dec-06","Q2"
"operator","Operator","NA NA",NA,NA," This concludes today's teleconference, thank you for your participation and have a wonderful day. You may disconnect at any time.",NA,NA,NA,"WWE","5-Dec-06","Q2"
