"name","firstName","firstLast","organization","title","text","gender","likelyRace","likelyRaceProb","ticker","date","quarter"
"jerry tran","Jerry","jerry tran","Roth Capital Partners","Analyst"," And lastly on film strategy, are you still fairly committed to the Direct-to-Video format? Or are you branching more into theatrical? If you could just shed some color on that it'd be appreciated.","male","meanAPI",96,"WWE","6-Nov-08","Q3"
"george barrios","George","george barrios","World Wrestling Entertainment Inc","CFO"," Sure.","male","meanHispanic",89.54,"WWE","6-Nov-08","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc","CEO"," Okay relative to our Filmed Entertainment division, we are focusing on our DVDs. And we're going to release in January a joint venture that we've done with FOX, Behind Enemy Lines 3, which is a shared revenue and shared production cost. We are also diversifying our commitment to our Filmed Entertainment to include movies of the week. There will be still an occasional theatrical release where it's warranted and we believe it's prudent to continue into that business. But there will be more of the DVDs and movies of the week as part of that mix.","female","meanwhite",92.947,"WWE","6-Nov-08","Q3"
"jerry tran","Jerry","jerry tran","Roth Capital Partners","Analyst"," Okay that's it, thank you guys very much.","male","meanAPI",96,"WWE","6-Nov-08","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc","CEO"," Thank you.","female","meanwhite",92.947,"WWE","6-Nov-08","Q3"
"operator","Operator","NA NA",NA,NA," Thank you. Our next question comes from Arvind Bhatia with Sterne Agee. Go ahead, please.",NA,NA,NA,"WWE","6-Nov-08","Q3"
"arvind bhatia","Arvind","arvind bhatia","SterneAgee &amp; Leach","Analyst"," Good morning, a couple questions. One is just a housekeeping question. George, what should be the tax rate we should use from here on for the rest of the year?","male","meanAPI",80.5015,"WWE","6-Nov-08","Q3"
"george barrios","George","george barrios","World Wrestling Entertainment Inc","CFO"," Yes well we're year-to-date at around 33%, we've been saying around 35% for the full year. I think that's probably directionally still right, maybe on the higher end, but right around there.","male","meanHispanic",89.54,"WWE","6-Nov-08","Q3"
"arvind bhatia","Arvind","arvind bhatia","SterneAgee &amp; Leach","Analyst"," And then a bit of a bigger question for all of you. In prior difficult economic times how have you guys done? What's been the experience on the demand side? And cost cutting etcetera, how quickly can you adjust? And just the bottom-line impact in the past, just if you could help us from a historical perspective.","male","meanAPI",80.5015,"WWE","6-Nov-08","Q3"
"george barrios","George","george barrios","World Wrestling Entertainment Inc","CFO"," Sure, Arvind. The most recent recession, which was 2001, we saw our numbers not impacted as greatly as others, which is why we've always described ourselves as resilient but certainly not immune to the economy. In the long term we're real bullish. We have an incredibly passionate fan base, they crave our content, we see significant opportunity around distribution channels, both platform and geography. And in the short term, frankly, regardless of the economy, we're going to focus on controlling the things we can control, develop great content, leverage all our marketing channels, continue to execute on distributing across platforms in more geographies and manage effectively and efficiently. And I think the $20 million in cost reductions that we've identified, at least $20 million, and the $30 million in the scope change in the Media Center certainly fall under that fourth bucket.","male","meanHispanic",89.54,"WWE","6-Nov-08","Q3"
"arvind bhatia","Arvind","arvind bhatia","SterneAgee &amp; Leach","Analyst"," Okay. And then just to be clear, the SG&amp;A run rate, we should be seeing some benefit on the reduction in the legal costs as well, right? So I guess what's the dollar amount that you're comfortable with, the SG&amp;A, adjusting for the seasonality et cetera. Is it between $30 million, $32 million? Is that kind of what you're implying here?","male","meanAPI",80.5015,"WWE","6-Nov-08","Q3"
"george barrios","George","george barrios","World Wrestling Entertainment Inc","CFO"," Yes I would say around the $32 million to $33 million currently, as that $20 million in cost initiatives gets implemented. And we've been implementing for the last couple of months, I think you'll see an impact. But in the very, very short term you'd see around $32 million to $33 million.","male","meanHispanic",89.54,"WWE","6-Nov-08","Q3"
"arvind bhatia","Arvind","arvind bhatia","SterneAgee &amp; Leach","Analyst"," Okay. And then just quickly if you can touch on competition, what you're seeing out there, particularly TNA, what you might be hearing from the marketplace.","male","meanAPI",80.5015,"WWE","6-Nov-08","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc","CEO"," You know we really view our competition, as we've always said, as anything that's in the entertainment realm. Consumers go, they buy tickets, they buy products et cetera. So TNA, while in this particular genre, is not our necessarily competition. It's part of it for the entertainment marketplace, but not targeted to one particular scope of entertainment. So we're constantly in the marketplace competing for those dollars. I think it speaks well of our fan base, their desire for our product. And just as George just said, they have voracious appetites for what we do and we're very appreciative of all of them.","female","meanwhite",92.947,"WWE","6-Nov-08","Q3"
"arvind bhatia","Arvind","arvind bhatia","SterneAgee &amp; Leach","Analyst"," Great. Thank you, guys, and good luck.","male","meanAPI",80.5015,"WWE","6-Nov-08","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc","CEO"," Thank you.","female","meanwhite",92.947,"WWE","6-Nov-08","Q3"
"george barrios","George","george barrios","World Wrestling Entertainment Inc","CFO"," Thanks, Arvind.","male","meanHispanic",89.54,"WWE","6-Nov-08","Q3"
"operator","Operator","NA NA",NA,NA," Thank you. Our next question comes from Alan Gould with Natixis. Go ahead, please.",NA,NA,NA,"WWE","6-Nov-08","Q3"
"alan gould","Alan","alan gould","Natixis Bleichroeder Inc","Analyst"," Thank you, I've got a few questions. Let me start off, Linda, with you first please. The average domestic attendance had been up almost every quarter for years and then it was flat in the second quarter in down in the third quarter. Is this a trend you think we're going to continue to see in this weak economy?","male","meanwhite",89.6305,"WWE","6-Nov-08","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc","CEO"," I think we'll see some continuing impact, I don't know that it'd be down any more than that kind of a percentage. But I do think a weakened economy, we be, I think, cavalier not to look at the marketplace and say that there will be some decline. I think we made up for that in more events in some areas. And where it's prudent we can do that. But we don't want to burn out a marketplace for a short term result because we are obviously very long-term oriented. And our staying power, I think, speaks to how we go into the marketplace, price our events, return to the marketplace X number of times etcetera. So we want to be careful of burnout, we're not going to hotshot any markets just for a short term gain.","female","meanwhite",92.947,"WWE","6-Nov-08","Q3"
"alan gould","Alan","alan gould","Natixis Bleichroeder Inc","Analyst"," Okay. The next question is for George and this is with respect to trying to calculate the safety of the dividend. I mean the two predictable numbers would be your CapEx going forward and your change in film costs going forward. George, could you walk us through basically how this media -- because I think you're behind your HD initiative, but how the Media Center is going to impact CapEx and what you think CapEx is going to be for the next few years? And likewise, change in film production assets for the next couple years?","male","meanwhite",89.6305,"WWE","6-Nov-08","Q3"
"george barrios","George","george barrios","World Wrestling Entertainment Inc","CFO"," Sure. On the CapEx we've disclosed that the range is somewhere between $65 million and $75 million. There's been some already, there'll be some more in '09, it really peaks in 2010 and then some in 2011. So it'll be beyond the Media Center after 2011. Our run rate on all other CapEx will probably be around $10 million or so. We don't provide guidance, as you know Alan, so I'm not going to get into specifics around the film spend. What I will say is that we're going to manage the business, all parts of the business, consistent with maintaining the dividend and meeting our long-term financial objectives. I'll also say that on the film side we've made several operating changes that we believe will drive up the return on capital on whatever the investment is. That includes making sure that the content is suitable for a broader audience, maybe staying away from the R-rated film. That includes having a mix of products so it's not theatrical dependent, Direct-to-Video, movies of the week. And it also includes making sure that the timing of release to production spend is shortened so that the time value money impact, which is a key component of the return on overall return on capital, is maximized. So we feel good about the Filmed Entertainment business and that we can be successful in that business. But I'm not going to get into specifics about the levels. But we're going to work on maintaining the dividend and delivering in the long-term.","male","meanHispanic",89.54,"WWE","6-Nov-08","Q3"
"alan gould","Alan","alan gould","Natixis Bleichroeder Inc","Analyst"," George, can we assume, though, that the Media Center, when you're saying some in '09, peaks in '10, so like $20 million of CapEx in '09 and $40 million in 2010, would those be good estimates?","male","meanwhite",89.6305,"WWE","6-Nov-08","Q3"
"george barrios","George","george barrios","World Wrestling Entertainment Inc","CFO"," Yes I think for the Media Center itself, $15 million to $20 million in '09, $40 million in 2010, $15 million to $20 million in '11. And you know we are still working the plan so that's why the ranges are broad. But I think that's fair.","male","meanHispanic",89.54,"WWE","6-Nov-08","Q3"
"alan gould","Alan","alan gould","Natixis Bleichroeder Inc","Analyst"," Okay. And my next question, I was kind of surprised to see the film write down on a 2.5 year old film that cost $11 million to be writing down $1.9 million this late in the cycle. You had $25 million of film costs on the balance sheet, can you give us some idea how much you're now carrying See No Evil, The Marine, and Condemned for right now?","male","meanwhite",89.6305,"WWE","6-Nov-08","Q3"
"george barrios","George","george barrios","World Wrestling Entertainment Inc","CFO"," Sure. So let me answer the first part of your question around the See No Evil. As you know from a film accounting perspective, what triggers the analysis that would lead to an impairment is moving from a position where you're expecting the film itself to be profitable to one that's not profitable. And that did occur in our recent ultimate estimate, which received from a third party. The why so late in the cycle is a good question. I mean part of this, as you know, a, it's based on estimates and, b, those estimates are coming to us from a third party who in turn, in this case Lions Gate, is using other third parties to distribute the film internationally across a variety of windows. So that's the reason. It's the lag in that reporting that lead to late in the cycle of the film.","male","meanHispanic",89.54,"WWE","6-Nov-08","Q3"
"alan gould","Alan","alan gould","Natixis Bleichroeder Inc","Analyst"," Okay. And the cost that you're carrying the three films for on the balance sheet today?","male","meanwhite",89.6305,"WWE","6-Nov-08","Q3"
"george barrios","George","george barrios","World Wrestling Entertainment Inc","CFO"," Well See No Evil is about $3 million, I think that Condemned's at around 1 and then 12 Rounds is the bulk of it.","male","meanHispanic",89.54,"WWE","6-Nov-08","Q3"
"alan gould","Alan","alan gould","Natixis Bleichroeder Inc","Analyst"," And The Marine?","male","meanwhite",89.6305,"WWE","6-Nov-08","Q3"
"george barrios","George","george barrios","World Wrestling Entertainment Inc","CFO"," And The Marine's got a piece. You know what, I don't have that handy right now, Alan. We'll get back to you.","male","meanHispanic",89.54,"WWE","6-Nov-08","Q3"
"alan gould","Alan","alan gould","Natixis Bleichroeder Inc","Analyst"," Okay. And then my last question, if I could, Genius Products has been your home video distributor and your home videos results have been outstanding. I'm just a little concerned, based on some of the trade articles saying that Genius has told some of their customers to look for a new distributor, given Genius's financial problems. Should we be concerned about some sort of hiccup in the home video area going forward if Genius were to fold up shop?","male","meanwhite",89.6305,"WWE","6-Nov-08","Q3"
"george barrios","George","george barrios","World Wrestling Entertainment Inc","CFO"," Well obviously Genius is a key partner of ours. And like all our key partners, our operating executives are in constant communication with them. Obviously we've seen similar things that you've seen that have been publicly disclosed about Genius, and all I can tell you on that is that we're working very, very closely with them to make sure that there are no hiccups. And we're going to do what makes sense for WWE.","male","meanHispanic",89.54,"WWE","6-Nov-08","Q3"
"alan gould","Alan","alan gould","Natixis Bleichroeder Inc","Analyst"," Okay thank you.","male","meanwhite",89.6305,"WWE","6-Nov-08","Q3"
"george barrios","George","george barrios","World Wrestling Entertainment Inc","CFO"," You got it.","male","meanHispanic",89.54,"WWE","6-Nov-08","Q3"
"operator","Operator","NA NA",NA,NA," Thank you. (Operator Instructions) Our next question comes from Jamie Clement with Sidoti &amp; Company. Go ahead, please.",NA,NA,NA,"WWE","6-Nov-08","Q3"
"jamie clement","Jamie","jamie clement","Sidoti &amp; Company","Analyst"," Good morning.","female","meanwhite",87.8735,"WWE","6-Nov-08","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc","CEO"," Good morning, Jamie.","female","meanwhite",92.947,"WWE","6-Nov-08","Q3"
"jamie clement","Jamie","jamie clement","Sidoti &amp; Company","Analyst"," If I could just get a little bit more color on the cost savings plan and sort of your expectation of the timing of realizing some of that. Are these actions that you plan to take over the next couple of quarters so that you leave 2009 $20 million lighter? Or is that a number that you're committed to, to actually realize in 2009 on the P&amp;L?","female","meanwhite",87.8735,"WWE","6-Nov-08","Q3"
"george barrios","George","george barrios","World Wrestling Entertainment Inc","CFO"," Yes we're committed to realizing it in 2009. Some of the actions have started taking place already, they'll continue to take place throughout '08. And frankly, they're going to become part of the DNA. The process that Linda described is one that we're going to continually revisit. And one of the things I want to make clear is that this isn't just about ""cuts"", this really is about just doing business as smart as we can. So for example, a significant amount of the savings will come from, and have already come from renegotiating with our vendors and not necessarily lowering the quality of support that we get, but just being prudent and making the commercial terms are as favorable to us as they should be. Some of it will be by sharing and leveraging existing resources and in some cases, if we have duplication, making sure that that doesn't exist. In other cases it's about leveraging all our marketing channels. You know we have a global TV platform that's probably one of the most powerful marketing channels you can have, we want to make sure that we use that to its greatest extent. So it's not about necessarily taking out capabilities, it's just about doing things as smart as we can. So that's the long answer. The short answer is that the $20 million will be realized in 2009. Now just to put a finer point on it, that means $20 million worth of spend that we're currently doing won't be there in 2009. Obviously there'll be a little bit of an offset for things like price inflation and so on on the rest of the cost base. And I'm not going to get into tying that all out. What we're absolutely committed to is at least $20 million of activity that we've had gets reduced.","male","meanHispanic",89.54,"WWE","6-Nov-08","Q3"
"jamie clement","Jamie","jamie clement","Sidoti &amp; Company","Analyst"," Okay thank you for the additional color. And Linda, could I ask for an update on the Company's initiatives in Asia? This is something that you've talked about over the last couple of conference calls, I know you have full-time employees on the ground over there. Can you talk a little bit about WWE's strategy over there?","female","meanwhite",87.8735,"WWE","6-Nov-08","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc","CEO"," Well primarily, if we're looking at China, we're currently on Provinces of television there, we expect to be on six by the end of the year. We have people on the ground in Shanghai in our office. We are continually moving to grow our business there, taking a look at where our live events are going to be. We have looked at when we'll begin touring live events. And I think, George, are we scheduled to go in 2009 with our first --.","female","meanwhite",92.947,"WWE","6-Nov-08","Q3"
"george barrios","George","george barrios","World Wrestling Entertainment Inc","CFO"," Yes.","male","meanHispanic",89.54,"WWE","6-Nov-08","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc","CEO"," Right in our first live event, I thought that was correct. We also recently have licensed a Mandarin website for China, which I think is going to continue to grow and benefit, not only our brand distribution but familiarity with our product. It's interesting that you're in an area, you haven't even done a website but of course the web is global and already the popularity of WWE is growing with brand and talent recognition and demand for product. So we're moving slowly, as I said, we are being very decisive, we are improving our social outreach in China as well. And we're very happy on our work that we did with Special Olympics earlier, that we were able to win a Community Award for that. So I think we're going into the marketplace as good corporate citizens and expanding to grow that business very methodically. So I'm very pleased with those initiatives.","female","meanwhite",92.947,"WWE","6-Nov-08","Q3"
"jamie clement","Jamie","jamie clement","Sidoti &amp; Company","Analyst"," Thank you all very much for your time.","female","meanwhite",87.8735,"WWE","6-Nov-08","Q3"
"george barrios","George","george barrios","World Wrestling Entertainment Inc","CFO"," Sure thing. If Alan's still out there, I just wanted to get back to his question regarding the film assets on the balance sheet. 12 Rounds is in the low 20s, The Marine's about 3 million, See No Evil is about 3 million and the Condemned's about 1 million.","male","meanHispanic",89.54,"WWE","6-Nov-08","Q3"
"operator","Operator","NA NA",NA,NA," Thank you. And our next question comes from Marla Backer of Research Associates. Go ahead, please.",NA,NA,NA,"WWE","6-Nov-08","Q3"
"marla backer","Marla","marla backer","Soleil - Research Associates","Research Associates - Analyst"," Thank you. Well obviously you're responding very quickly to the economic slowdown in terms of cost reduction. Is there anything that you can think of in terms of strategic change, or at least putting something on hold for now that might also help in the short term? I mean we've seen you in the past reduce the number of pay-per-view events when we saw pay-per-view buys start to soften a little bit. Is there anything you can think of in terms of the strategy, including perhaps just tweaking the tour schedule a little bit?","female","meanwhite",91.787,"WWE","6-Nov-08","Q3"
"george barrios","George","george barrios","World Wrestling Entertainment Inc","CFO"," Yes. So I don't want to put too fine a point on your opening statement, but I think it's important. Our initiative to find efficiencies in the organization really aren't driven by the economy. We talked about it at the end of the second quarter when our revenue had been up about 19%. So this really is about injecting it into the DNA of the Company. So that's the first part. Regarding your second question about are there other things, we believe there are. I don't want to get into enumerating them. You actually touched on a couple, but when we say we're managing the business to be able to maintain the dividend and achieve our long-term financial objectives, it's a lot of the things that you mentioned. Make sure we're optimizing each part of the business.","male","meanHispanic",89.54,"WWE","6-Nov-08","Q3"
"marla backer","Marla","marla backer","Soleil - Research Associates","Research Associates - Analyst"," Okay. Then are there any legacy deals at WWE Studios that we should be aware of? I thought I had read at one point that you had a two-film deal with Steve Austin, I'm wondering if that's still in effect. Are there any things that you're committed to that you will have to go forward on?","female","meanwhite",91.787,"WWE","6-Nov-08","Q3"
"george barrios","George","george barrios","World Wrestling Entertainment Inc","CFO"," No.","male","meanHispanic",89.54,"WWE","6-Nov-08","Q3"
"marla backer","Marla","marla backer","Soleil - Research Associates","Research Associates - Analyst"," Okay. And then my third and last question, with Donna's moving into the role that Mike Sileck had occupied before, are you planning to replace her? Or will she continue in sort of a dual role at the Company?","female","meanwhite",91.787,"WWE","6-Nov-08","Q3"
"linda mcmahon","Linda","linda mcmahon","World Wrestling Entertainment Inc","CEO"," The objective will be to replace Donna in that position. However, we won't have any loss, if you will, in the management of our CPG department until that person is put in place. And it will continue to report in to Donna.","female","meanwhite",92.947,"WWE","6-Nov-08","Q3"
"marla backer","Marla","marla backer","Soleil - Research Associates","Research Associates - Analyst"," Thank you.","female","meanwhite",91.787,"WWE","6-Nov-08","Q3"
"operator","Operator","NA NA",NA,NA," Thank you. And we have no further questions at this time.",NA,NA,NA,"WWE","6-Nov-08","Q3"
